transaction_id,scenario
TXN_35d4eae211,legit
TXN_61939cd1f9,legit
TXN_41d0ed6907,legit
TXN_44e2d24751,legit
TXN_2376584d2b,legit
TXN_f2a62d3df5,legit
TXN_8c3b479ef9,legit
TXN_c460cfead3,legit
TXN_59289f3406,abuse_ring
TXN_cc84c850c3,legit
TXN_ba79c6c680,legit
TXN_3b89b9b910,legit
TXN_4cddd8fe89,legit
TXN_3da3467e41,legit
TXN_f67eacd8db,legit
TXN_9d1baecc4a,legit
TXN_c99d63052d,legit
TXN_a039151916,legit
TXN_980f3f5c02,legit
TXN_3096c99848,legit
TXN_d7a4c8a924,legit
TXN_ab9ec8e584,legit
TXN_de6853e38d,legit
TXN_74df9539b8,legit
TXN_872e71c35e,legit
TXN_9111f127d0,legit
TXN_5b0b0d71b2,legit
TXN_bea0ae8775,legit
TXN_a8a1d29efb,legit
TXN_0cbd5c5d87,legit
TXN_14944a14e1,legit
TXN_7f0d4d5cfb,legit
TXN_76f2e47302,legit
TXN_f20be250c0,legit
TXN_94c988eb2f,legit
TXN_0865dd7086,legit
TXN_1100b97806,abuse_ring
TXN_390c21aaa4,legit
TXN_271e42636a,legit
TXN_2d7e74cf64,legit
TXN_4f9baaea34,legit
TXN_b03c452095,legit
TXN_75ffd0607c,legit
TXN_0552668ec9,legit
TXN_5cc3c7a148,legit
TXN_e7dc4eded3,legit
TXN_3e7aaf9efc,legit
TXN_82091a1cd7,legit
TXN_3a4a2e6186,legit
TXN_342d202ad3,legit
TXN_ebb68654ff,legit
TXN_aa43043498,legit
TXN_ed13f50593,legit
TXN_5de41af155,legit
TXN_07aec0de5b,legit
TXN_829cb691e5,legit
TXN_6da1242d21,legit
TXN_d95b0c7061,legit
TXN_e06327e4a0,legit
TXN_957ea4944a,legit
TXN_53f8b705c4,legit
TXN_9b98d99839,legit
TXN_c637909d55,legit
TXN_00b221e425,legit
TXN_a158e4fcea,legit
TXN_d1c783132f,legit
TXN_0884067c20,legit
TXN_1699dc6088,legit
TXN_6fb33927d5,legit
TXN_72e25e8a1c,legit
TXN_9f1b9be112,legit
TXN_83a1dc456b,velocity_attack
TXN_10392f1be9,velocity_attack
TXN_b87c7f7f10,velocity_attack
TXN_b8c9643dc7,velocity_attack
TXN_68c3317db1,velocity_attack
TXN_1d5effd369,velocity_attack
TXN_2f3c9634d2,velocity_attack
TXN_76ec32b586,legit
TXN_c3a09166b2,legit
TXN_86788d88aa,legit
TXN_d89a197ef3,legit
TXN_e8ac3d66e2,legit
TXN_79bca5ac95,legit
TXN_c396818240,legit
TXN_efa99d09a6,legit
TXN_0bb3d9101a,legit
TXN_b0f17c9698,legit
TXN_af3f78ef74,legit
TXN_fc2a3064de,legit
TXN_a5c63e881a,legit
TXN_8ba0c5a0d5,legit
TXN_c42bddcad9,legit
TXN_c5f232bf18,legit
TXN_19b618a147,legit
TXN_77eee12032,legit
TXN_a625e2e650,legit
TXN_25cbb8e3bc,geo_anomaly
TXN_81c77f7e4f,legit
TXN_28d6db06f8,legit
TXN_65b10928fe,legit
TXN_0f9bd4af9a,legit
TXN_dab473d2a0,legit
TXN_687e58d424,legit
TXN_3b29c72972,legit
TXN_bdb5691d23,legit
TXN_c24f0c2af2,legit
TXN_da4436f2eb,legit
TXN_707236207e,legit
TXN_cc0089eec5,legit
TXN_a79e2634b8,legit
TXN_adf563d407,legit
TXN_347bb053ad,legit
TXN_fddc1434ca,legit
TXN_56d477984a,legit
TXN_65afa85416,legit
TXN_7cb986617e,legit
TXN_4c97619fda,legit
TXN_544e86a948,legit
TXN_a861a2defe,legit
TXN_e3edd20700,legit
TXN_d18c60edf4,legit
TXN_6b05900f5f,legit
TXN_6a8bf3a042,legit
TXN_5be3996a49,legit
TXN_bc513b2e42,legit
TXN_ab21c479fd,legit
TXN_44816a51d0,legit
TXN_b3adfbe0dc,legit
TXN_1bbcb63b3d,legit
TXN_4602303029,legit
TXN_94bd5aa23a,legit
TXN_355f7bae0f,legit
TXN_9f746a3795,legit
TXN_dfc9283b25,legit
TXN_14876aebed,legit
TXN_7517d86762,legit
TXN_6eefdec473,legit
TXN_3f30519674,legit
TXN_52cefebfee,legit
TXN_9d7dca9e17,legit
TXN_905cbe723d,abuse_ring
TXN_27fc74dff3,legit
TXN_b2a145c53e,legit
TXN_3d0feb9447,legit
TXN_55d27b9476,legit
TXN_6b3783d744,legit
TXN_77fd6a1794,legit
TXN_be8054a6e0,legit
TXN_73f3f52d29,legit
TXN_0e6280cbb1,legit
TXN_6fb74800c4,legit
TXN_10a52e610f,legit
TXN_6d01e8d120,legit
TXN_0af5add1cc,legit
TXN_5a5f2972bf,legit
TXN_37585ca7d9,legit
TXN_8138a3f8b6,legit
TXN_ae0a6d97f6,abuse_ring
TXN_6dd2c4ed45,legit
TXN_d828667d30,legit
TXN_7f07131b87,legit
TXN_f79bb89dd6,legit
TXN_4bc4a38ebf,legit
TXN_45257fdeaf,legit
TXN_1ea4cebdd7,legit
TXN_11635998a1,legit
TXN_563fed57c2,legit
TXN_212eecec27,legit
TXN_ba9f9566c5,legit
TXN_994df139eb,legit
TXN_0c99911420,legit
TXN_14af6fdef2,legit
TXN_89aa332702,legit
TXN_a3831772b6,geo_anomaly
TXN_51a85c0fae,legit
TXN_604d07e9d7,legit
TXN_94360c7db7,legit
TXN_b20b756cbc,legit
TXN_803f0fbd7a,legit
TXN_558ab6babb,legit
TXN_ffe99ddcae,legit
TXN_9d7c13ff3f,legit
TXN_1d94df7b9c,legit
TXN_0268105fbe,legit
TXN_82b0f72a75,legit
TXN_4e82388baa,legit
TXN_4faa8ad18b,legit
TXN_c201d32111,legit
TXN_a9f2f34758,legit
TXN_eec4498f04,legit
TXN_ed78d61e1c,legit
TXN_528109f6fe,legit
TXN_e311a17112,legit
TXN_3c097f83e6,legit
TXN_7608a60d4d,legit
TXN_44fcd7f0df,legit
TXN_821a9a4ad2,legit
TXN_9962e7dac4,legit
TXN_ff51e028e3,legit
TXN_7da543a0ab,legit
TXN_27de8a08fc,legit
TXN_e21a465829,legit
TXN_28431a52bf,legit
TXN_6941f8780a,legit
TXN_fc4e05d6b2,legit
TXN_367f159907,legit
TXN_d6e53c870d,legit
TXN_93546255d8,legit
TXN_ee63aa99aa,legit
TXN_22e7d8e7c1,legit
TXN_c90514aab7,legit
TXN_3f5f13e3fc,legit
TXN_bba9ece1bc,legit
TXN_35a19fd638,legit
TXN_9bcd7888b2,legit
TXN_69336c62ad,legit
TXN_d4fdfa6570,legit
TXN_635cc15b1f,legit
TXN_988d3615c9,legit
TXN_4c1842e1de,legit
TXN_0debf67d68,legit
TXN_526f0e1e6b,legit
TXN_34486c08eb,legit
TXN_35e96ef06a,legit
TXN_a30a5ad094,legit
TXN_251436ea16,legit
TXN_c06afd1780,legit
TXN_1fa709e51f,legit
TXN_1dbfa978fd,legit
TXN_343014502a,legit
TXN_56233c958c,legit
TXN_ddd9fd4ccb,legit
TXN_b6b14414e7,legit
TXN_abb1af6ef5,legit
TXN_c4bcd8d1d6,legit
TXN_4c072b10e1,legit
TXN_8f8608577c,legit
TXN_2ad17cc729,legit
TXN_0d38a3153f,legit
TXN_b6a0a94179,legit
TXN_e9cb01a83c,legit
TXN_4d88da6c81,legit
TXN_12d7dfbefe,legit
TXN_f5a9b1930a,legit
TXN_18acd0ad84,legit
TXN_0756cec8f3,legit
TXN_78ab4c0f4e,legit
TXN_0e3d44e133,legit
TXN_952a43887f,legit
TXN_40222fbdd1,legit
TXN_6f4cf4ce0a,legit
TXN_bd7aec5f29,legit
TXN_88725bbe66,legit
TXN_c12164672d,legit
TXN_e058c084dc,legit
TXN_9c9beff272,legit
TXN_7f7c04c384,legit
TXN_61cdfa40e4,legit
TXN_bf533342b4,legit
TXN_83da038ab0,legit
TXN_2012971efd,legit
TXN_65458a522a,legit
TXN_d5a8abe7d3,legit
TXN_3ffa9ff7d8,legit
TXN_8c744a04ee,legit
TXN_7cb69b3ccd,legit
TXN_5886ae0e77,legit
TXN_9b4a579370,legit
TXN_1e09bf6cc9,legit
TXN_e2440213aa,legit
TXN_73252ca439,legit
TXN_06ed389f29,legit
TXN_34f2dc5c61,legit
TXN_abb6b62abd,legit
TXN_0e5890bb6f,legit
TXN_519c9059ae,legit
TXN_37acce3a28,legit
TXN_eaa2f3c179,legit
TXN_ce4927cbbe,legit
TXN_99febee0ea,legit
TXN_b6fc3947e1,velocity_attack
TXN_b301233cea,velocity_attack
TXN_8afd908fa2,velocity_attack
TXN_5347d6b774,velocity_attack
TXN_26dacd16a4,velocity_attack
TXN_f324799aa3,velocity_attack
TXN_0c421f65ee,velocity_attack
TXN_bcaae7ade8,velocity_attack
TXN_11980f5a15,velocity_attack
TXN_377fb87eec,velocity_attack
TXN_9c933618a7,velocity_attack
TXN_31839b4c86,legit
TXN_a7dbdbf52a,velocity_attack
TXN_eab87a5bee,legit
TXN_740b7139e4,abuse_ring
TXN_5853509c02,abuse_ring
TXN_b8dbce55cd,legit
TXN_180e43745c,legit
TXN_6f74f9a1e1,legit
TXN_390f6d1bbf,legit
TXN_1439920815,legit
TXN_e672f91796,legit
TXN_b8e0ef7f41,legit
TXN_ecea06590e,legit
TXN_7900647557,legit
TXN_b74f19db43,legit
TXN_96b9ef00f6,legit
TXN_e335af9ed0,card_testing
TXN_154662e979,card_testing
TXN_5f2694396a,card_testing
TXN_9ca6e90ad4,card_testing
TXN_9a35d3f851,card_testing
TXN_d8f3a816a7,legit
TXN_37cad978ae,card_testing
TXN_9d79b0da89,legit
TXN_5e16971031,legit
TXN_4d8071d74b,legit
TXN_b58a3af810,legit
TXN_a6c357c7cf,legit
TXN_ffc245fff3,legit
TXN_f0deddd1d5,legit
TXN_0cb0db1ee8,legit
TXN_ef5a029f38,legit
TXN_5af31b099c,legit
TXN_d484f14cec,legit
TXN_c2127207e4,legit
TXN_3acdf28a95,legit
TXN_10896e2b32,legit
TXN_9043f9e6b4,legit
TXN_863f27f769,legit
TXN_b22c13902f,legit
TXN_ae5c278d1c,legit
TXN_17d5ef0580,legit
TXN_e91f8aa2c5,legit
TXN_84f8545505,legit
TXN_c4f720f23c,legit
TXN_9fe34e8c5c,legit
TXN_165a50b8dd,legit
TXN_0347ca8c4e,legit
TXN_77afc343a6,legit
TXN_aad6542002,legit
TXN_1cf8c2af9f,legit
TXN_768d7b3cb8,legit
TXN_3b0072a4e0,legit
TXN_52cb839c41,legit
TXN_e9b5c47497,legit
TXN_6e6b8b5be3,legit
TXN_56758d1b80,legit
TXN_5ab0ac4d2e,legit
TXN_21d8a70702,legit
TXN_e6df1e3831,legit
TXN_36310e4e0b,legit
TXN_2846d766c2,legit
TXN_8948e43e45,legit
TXN_44eaebcd2a,legit
TXN_3df95e699c,legit
TXN_43a3ce02e8,legit
TXN_3219ae2056,legit
TXN_94938db861,legit
TXN_0122eef725,legit
TXN_a34cfaaff6,legit
TXN_7a8d5f9afc,legit
TXN_d4616c8385,legit
TXN_2125495d31,legit
TXN_80e5ed8a46,legit
TXN_cfcfe3c91b,legit
TXN_0eeee9e83b,legit
TXN_9619a225d3,legit
TXN_d051edc388,legit
TXN_98c095aebc,legit
TXN_0642657ef0,legit
TXN_de3a4e27ae,legit
TXN_f8ccd48f21,legit
TXN_490c7d1b48,legit
TXN_c0b3b18282,legit
TXN_5d887e90e2,legit
TXN_018586bc2b,legit
TXN_d545eab488,legit
TXN_f939884ce4,legit
TXN_fecaa6a20f,abuse_ring
TXN_fdf8e3b7e7,legit
TXN_536e83b879,legit
TXN_8751b7516b,legit
TXN_36d8cda45a,legit
TXN_bd8977130d,legit
TXN_699015194d,legit
TXN_8c05ef1f03,legit
TXN_62e27af3eb,legit
TXN_e5b2cf5cb7,legit
TXN_f4c4e44e55,legit
TXN_ecc74bfb69,legit
TXN_11ef144b4b,legit
TXN_566eb52aa4,legit
TXN_f88ef7c8db,legit
TXN_87ad1de893,legit
TXN_4a6cccddb1,legit
TXN_8e62208b05,legit
TXN_b2a85fc25d,legit
TXN_3c86a9285d,legit
TXN_22f9aed1e8,legit
TXN_a8f92d96df,legit
TXN_b3d9f0d753,legit
TXN_7c01c62ae4,legit
TXN_72b90587a1,legit
TXN_268b19b7c0,legit
TXN_f5e36c2df9,legit
TXN_2df0ecd052,legit
TXN_2c64d90282,legit
TXN_90a0f2a883,legit
TXN_d1a62b9428,abuse_ring
TXN_b925f64e7e,legit
TXN_746ab1723c,legit
TXN_d7124b680c,legit
TXN_d0d6d2e5e3,legit
TXN_470f3eae56,legit
TXN_c1ddb65869,legit
TXN_18b600aeb5,legit
TXN_67c30ee6da,velocity_attack
TXN_01e361cc24,velocity_attack
TXN_10897e135e,velocity_attack
TXN_e4ce268ca4,velocity_attack
TXN_c6e89c7d86,velocity_attack
TXN_caa9dd9adc,legit
TXN_c086c7906a,legit
TXN_6f8b0d9c37,legit
TXN_53c4aae449,velocity_attack
TXN_051fd04a7f,legit
TXN_58eead2b68,legit
TXN_e7ee1d5d22,legit
TXN_45449c7e7e,legit
TXN_d11d9d928e,legit
TXN_933488f627,legit
TXN_a0f6fef1ef,legit
TXN_994065f69d,legit
TXN_901710fb87,legit
TXN_c0b87b7cb5,legit
TXN_8ef9439aba,abuse_ring
TXN_d63ea309bc,legit
TXN_67553e3b68,legit
TXN_39aff549dc,legit
TXN_61215bc406,legit
TXN_a32d342807,legit
TXN_b505d9058e,legit
TXN_4b9d8edf60,abuse_ring
TXN_121d7dfae8,legit
TXN_ee35febc16,legit
TXN_4eac70b5fb,legit
TXN_5dbdb3f345,legit
TXN_844989aa73,legit
TXN_8be2a83434,legit
TXN_5564f65d92,legit
TXN_9dbffd7d8e,legit
TXN_0488d261a6,legit
TXN_6a3dd17140,legit
TXN_35a0af7f03,legit
TXN_fc601e4265,legit
TXN_5d221a76ff,legit
TXN_062bd585de,legit
TXN_3972292893,legit
TXN_d36e918a4f,legit
TXN_e1e979fbbc,legit
TXN_8f086957e2,legit
TXN_5265a263cd,legit
TXN_dc838d877d,legit
TXN_c696429513,legit
TXN_2c1b2f507f,legit
TXN_b45a14c598,legit
TXN_4351140fee,legit
TXN_2a051ad442,legit
TXN_767f990f19,legit
TXN_6efb1c02b9,legit
TXN_0f21315c9e,legit
TXN_23780b30f3,legit
TXN_17f0e896c7,legit
TXN_d92b292b48,legit
TXN_d68e6e8fe8,legit
TXN_054a68cc05,legit
TXN_a40b8ca39c,legit
TXN_0efc46d680,legit
TXN_9201a3b548,legit
TXN_c71e7fde0a,legit
TXN_ac8170652a,legit
TXN_65f0f2ef85,legit
TXN_9c52e282af,legit
TXN_6acc9134f5,legit
TXN_fee0f97359,legit
TXN_bbac5c9219,legit
TXN_5c1ced3218,legit
TXN_72dacbff18,legit
TXN_b2cbf21197,legit
TXN_893b38916b,legit
TXN_cd2f182e0b,legit
TXN_7a772d75f3,legit
TXN_97bffa8e88,abuse_ring
TXN_cc4acfab3d,legit
TXN_2dfa5889f0,legit
TXN_32c89e6c84,legit
TXN_de7b58d3fe,legit
TXN_c0ea546172,legit
TXN_281f04bbd1,legit
TXN_9dcab72cb0,legit
TXN_64411315dd,legit
TXN_f5d6e20cd5,legit
TXN_181cb88615,legit
TXN_19c0512bcd,legit
TXN_43c709c152,legit
TXN_70e63d859e,legit
TXN_248f999a50,legit
TXN_625c9ad16a,legit
TXN_91c37bb9c2,legit
TXN_12e47b76f9,legit
TXN_733589b5c8,legit
TXN_877989d03a,legit
TXN_baddb58565,legit
TXN_fde2f15647,legit
TXN_e8a1ebde32,legit
TXN_b9f1d04596,legit
TXN_186f2d683c,legit
TXN_b884cedc8c,legit
TXN_a7daf6d337,legit
TXN_c5cac6a514,legit
TXN_0ab8307b6d,legit
TXN_582f328717,legit
TXN_c55845552e,legit
TXN_770f06f098,legit
TXN_0dd81be7a6,legit
TXN_cf7d715e22,legit
TXN_988b87691d,legit
TXN_229d2e1e97,legit
TXN_7fdc2a22f3,legit
TXN_f1805506c7,legit
TXN_cc33726f2e,legit
TXN_4b2a35ff99,legit
TXN_45bf546f18,legit
TXN_90269467dd,legit
TXN_671ba80fb9,legit
TXN_b634b5470c,legit
TXN_52eab6d785,legit
TXN_7078d13569,legit
TXN_e73a9e951a,legit
TXN_d935bcf327,legit
TXN_e77523df38,legit
TXN_dde8b4d4a9,legit
TXN_8e11c9459c,legit
TXN_25725ba24a,legit
TXN_7d91f4e678,legit
TXN_bba7f8a50f,legit
TXN_a9082fc234,legit
TXN_be60bdb448,legit
TXN_1f51aefe48,legit
TXN_37898f94e6,legit
TXN_512b77fbec,legit
TXN_94f8c91ef4,legit
TXN_371dd6c612,legit
TXN_896f503abf,legit
TXN_eaab4bc293,legit
TXN_4e7d0616a3,legit
TXN_6b2a704049,legit
TXN_65ecb8a8e8,legit
TXN_a0c5e120ea,legit
TXN_6c764d7808,legit
TXN_0a184baf95,legit
TXN_fa114a73a6,legit
TXN_72a3e42776,legit
TXN_39c42e1c6a,legit
TXN_e13514cf14,legit
TXN_0bc7ad74e5,legit
TXN_c58ee8766d,legit
TXN_397dae8dc4,legit
TXN_64d56ed93e,legit
TXN_c72f9901fb,legit
TXN_07c152192a,legit
TXN_529218db79,legit
TXN_bc26f78fa9,legit
TXN_97d3425d1b,legit
TXN_144e7e42db,legit
TXN_2f4ab72dd1,legit
TXN_b14b68323f,legit
TXN_5ac04f52ac,legit
TXN_dc7bfbdcd0,legit
TXN_892b55e32a,legit
TXN_a9dbe16405,legit
TXN_22e09ea565,legit
TXN_92e95d62da,legit
TXN_37b20dd2db,legit
TXN_d704c9ad29,legit
TXN_6b3d2b1641,legit
TXN_a8bfefa9db,legit
TXN_89c74118d7,legit
TXN_b725304858,legit
TXN_68e84fba54,legit
TXN_4db7062cf1,legit
TXN_befa2d3bdb,legit
TXN_06bd01f1e1,legit
TXN_276814e773,legit
TXN_f4f8abea58,legit
TXN_38b4977917,legit
TXN_1c9b1cb414,legit
TXN_e0ac5fafda,legit
TXN_d24222d45f,legit
TXN_8048d6afd4,legit
TXN_aa6013deaf,legit
TXN_af38063727,legit
TXN_7e2fb520d8,legit
TXN_7eb0debaa9,legit
TXN_b00f2e1cf9,legit
TXN_5282e446f0,legit
TXN_1c125b3d79,legit
TXN_9f86da4948,legit
TXN_37ea26177e,legit
TXN_467a47883e,legit
TXN_c060ed0938,legit
TXN_5bb043d0ca,legit
TXN_8904c5faa7,legit
TXN_4560f8fd0f,legit
TXN_fb489255ef,abuse_ring
TXN_392d09a503,legit
TXN_371d1af8bf,legit
TXN_a6277811f5,abuse_ring
TXN_2e1c61ff50,legit
TXN_b90883fb12,legit
TXN_ddd8ab264a,legit
TXN_9e6478d4aa,legit
TXN_a69797667a,legit
TXN_c8cace6133,legit
TXN_aa9efa05ec,legit
TXN_da166a5a6d,abuse_ring
TXN_ef4d3410f0,legit
TXN_47a6cf8a92,legit
TXN_12ccc4e138,legit
TXN_903722782b,legit
TXN_ff3023c2c3,legit
TXN_61ab57a410,legit
TXN_262897c320,legit
TXN_a6a789c3fd,legit
TXN_752c6f05dc,legit
TXN_60f19c8948,legit
TXN_2b3dcbf095,legit
TXN_80068b44ff,legit
TXN_66a2d8fdf4,legit
TXN_c334ed2b98,legit
TXN_1edfe6ef8a,legit
TXN_0133fc0963,legit
TXN_db95a6a2a8,legit
TXN_a890563e76,legit
TXN_c68f43561c,legit
TXN_62516dcb9c,legit
TXN_bb6c95fec0,legit
TXN_484b04e100,legit
TXN_4168667279,legit
TXN_31228b4670,abuse_ring
TXN_abe1b3b254,legit
TXN_b31b8bc03c,legit
TXN_61d08ae523,legit
TXN_1cda7079b8,legit
TXN_e8743343e3,legit
TXN_3c59102090,legit
TXN_71240ab84d,legit
TXN_5d795bdcd0,legit
TXN_8e065371d3,legit
TXN_b8797cf3b8,legit
TXN_d94012327f,legit
TXN_2911697169,geo_anomaly
TXN_1ddf3f56f3,legit
TXN_289df9aaeb,legit
TXN_07da092cee,legit
TXN_562c55ea08,legit
TXN_19e56403c2,legit
TXN_282427534d,legit
TXN_9995e06bd2,card_testing
TXN_c5a5a8cecf,legit
TXN_ff9933ec30,card_testing
TXN_9764fee0b7,card_testing
TXN_6892cb347f,card_testing
TXN_ea96d66810,card_testing
TXN_a4e2ef6ff8,card_testing
TXN_6017e74425,card_testing
TXN_b25354fc10,legit
TXN_1006b01b5b,legit
TXN_e6f42becdb,legit
TXN_450bfc3bd4,card_testing
TXN_ac6f17c364,legit
TXN_2108f30b7e,legit
TXN_a83102b2a3,legit
TXN_e71657521f,legit
TXN_0e5518c3f3,legit
TXN_e367a31746,legit
TXN_d7a85f4f80,legit
TXN_9059d28f3a,legit
TXN_619e7668e7,legit
TXN_aac8aa6491,legit
TXN_857142d296,legit
TXN_971b53f9db,legit
TXN_34ffdf0803,legit
TXN_f1ff8df6e1,legit
TXN_5d18560dfc,legit
TXN_79fc4ef9c7,legit
TXN_ca7b2ddfec,legit
TXN_26b934adc8,legit
TXN_1cef86d363,legit
TXN_94e42328b5,legit
TXN_415c20286d,legit
TXN_bd31c59201,legit
TXN_3028f8cd79,abuse_ring
TXN_cf3f0f195a,legit
TXN_cd814ed85e,legit
TXN_59cc621b0a,legit
TXN_1941104997,legit
TXN_746a37ce6a,legit
TXN_629d1f4b7a,legit
TXN_1e658691bb,legit
TXN_a41c93f20a,legit
TXN_5d587943f9,legit
TXN_81dd16c4be,legit
TXN_ba3520a675,legit
TXN_d105855f85,legit
TXN_069b5de2db,legit
TXN_d5a1cb9644,legit
TXN_85367a014b,legit
TXN_ad545d345b,legit
TXN_e129647a94,legit
TXN_6037c7e9cf,legit
TXN_af62b30450,legit
TXN_2e19bd401f,legit
TXN_7905216085,legit
TXN_bb781c8319,legit
TXN_f969321eb5,legit
TXN_5745fcfb70,legit
TXN_24cc9a4b29,legit
TXN_966629031e,legit
TXN_c0cebfd776,legit
TXN_efe5323149,legit
TXN_4805b25c42,legit
TXN_6a7e6560fc,legit
TXN_e77c9ff117,legit
TXN_84125d230b,legit
TXN_42af33ec42,legit
TXN_c642054aad,legit
TXN_95addc90c1,abuse_ring
TXN_dc9d4a952d,legit
TXN_c6a273e6ae,legit
TXN_47b540854a,legit
TXN_2368b4b10f,legit
TXN_196f5bb7b1,legit
TXN_ed8658f2f8,legit
TXN_516b46e914,legit
TXN_8aa5dde970,legit
TXN_0770646fc5,legit
TXN_77edf1af7a,legit
TXN_bfe365eb67,legit
TXN_8ecc4f62d6,legit
TXN_ea4971773b,legit
TXN_4ee55355cd,legit
TXN_d7e78c9423,legit
TXN_4102485070,legit
TXN_65de40c52f,legit
TXN_b469c61d5e,legit
TXN_d477f74c95,legit
TXN_6f0b75e9ae,legit
TXN_906313db76,legit
TXN_4fccbaa182,abuse_ring
TXN_f5f85b6427,legit
TXN_b0e0d9091e,abuse_ring
TXN_80e6b65e43,legit
TXN_ab3e421ffd,abuse_ring
TXN_21a265957f,legit
TXN_e3eec6f93a,legit
TXN_a0adba7724,legit
TXN_f8c2026ee5,legit
TXN_89fd8e4032,legit
TXN_185deac4a1,legit
TXN_a1ac104bd8,legit
TXN_ba9ed59217,legit
TXN_9a0fcda285,legit
TXN_ecc2586290,legit
TXN_64d476c3b2,legit
TXN_b68dfac2fa,legit
TXN_269c13f155,legit
TXN_6b2ebc2660,legit
TXN_70852fd071,legit
TXN_0a96bf3ec1,legit
TXN_9b5edc411c,legit
TXN_aaebd32915,legit
TXN_d71ecd161f,legit
TXN_31457b887a,legit
TXN_e837b17464,velocity_attack
TXN_38e5ea2902,velocity_attack
TXN_48c1d10585,velocity_attack
TXN_024b477015,velocity_attack
TXN_c6e6fcd6a5,velocity_attack
TXN_cb0dbd7bca,legit
TXN_d1dba25bd7,velocity_attack
TXN_7d173dc6d8,velocity_attack
TXN_38f2237ba7,legit
TXN_cbf20db0ba,velocity_attack
TXN_3b0d4ff531,velocity_attack
TXN_9576067cdf,velocity_attack
TXN_fd0fede0ea,velocity_attack
TXN_196f1d6d21,velocity_attack
TXN_24758b6e04,legit
TXN_073607932a,velocity_attack
TXN_b866337e72,legit
TXN_0c81289958,velocity_attack
TXN_f4583d1a29,legit
TXN_f9c9c8614b,legit
TXN_730ae7e266,legit
TXN_62368da367,legit
TXN_15907a581d,legit
TXN_1b0866941f,legit
TXN_b6605ca5af,legit
TXN_194a1af413,legit
TXN_8eadbf8d95,legit
TXN_2c0c42c1da,legit
TXN_dde541935a,legit
TXN_34a7c8d7bb,legit
TXN_bcdfa50a31,legit
TXN_8b76c42cdc,legit
TXN_357dda5b6d,legit
TXN_891db5263d,legit
TXN_14753a3080,legit
TXN_f5c582a5d3,legit
TXN_238e05291f,legit
TXN_ec7bc5bcd7,legit
TXN_c55f0a212f,legit
TXN_591951218c,legit
TXN_2c36346da9,legit
TXN_bc76eaf9ed,abuse_ring
TXN_b5e5816f1b,legit
TXN_0f8e71216b,legit
TXN_8020292141,legit
TXN_b54c95a17c,legit
TXN_17a3c221ad,legit
TXN_dcdc26c818,legit
TXN_de21f88470,legit
TXN_d712603177,legit
TXN_e04202e62a,legit
TXN_830a2ad7cb,legit
TXN_c9eab89054,legit
TXN_5bf996dc32,legit
TXN_14bbc37895,legit
TXN_370a5b2526,legit
TXN_d0d4db25b6,legit
TXN_bfbaf3b695,legit
TXN_160cf74137,legit
TXN_ae219dc0e6,legit
TXN_566d81a7ff,legit
TXN_8bf9222477,legit
TXN_142c9571dc,legit
TXN_87a008eb13,legit
TXN_56a95f4ae7,legit
TXN_f673a690b6,legit
TXN_07b887ad59,legit
TXN_8c2a8a565a,legit
TXN_0a89b8ef88,legit
TXN_59c70cac32,legit
TXN_5947a1bec5,legit
TXN_6c98bf126f,legit
TXN_5893b3512b,legit
TXN_fbca9a5fb1,legit
TXN_ae61a708f0,legit
TXN_b29cb95a1a,legit
TXN_ff24b38587,abuse_ring
TXN_4be45dee95,legit
TXN_12a09a7fb6,legit
TXN_18ce66c5cb,legit
TXN_8c5717c171,legit
TXN_7dec9a87b7,legit
TXN_f56a6a5c56,legit
TXN_5edbff3387,legit
TXN_6e74eb45d5,legit
TXN_e1175d1921,legit
TXN_c66c953f10,legit
TXN_1eb7e9d7c0,legit
TXN_bf276f0ecc,legit
TXN_97f8c66a48,legit
TXN_8d7967595c,legit
TXN_970c9f4092,legit
TXN_35aed41e14,legit
TXN_8a24600ad9,legit
TXN_b1e60ef43e,legit
TXN_843a70c7c4,legit
TXN_9eb96ca8c1,legit
TXN_6323c1885b,legit
TXN_8d4c5b95d0,legit
TXN_4921088c2b,legit
TXN_c1553413eb,legit
TXN_031325703d,legit
TXN_29cb75dad7,abuse_ring
TXN_1d6c493e12,legit
TXN_d0717e3cfc,legit
TXN_37f91339b1,legit
TXN_27c6f0823b,legit
TXN_a8df405fcb,legit
TXN_e8f4141a76,legit
TXN_c981fc6680,legit
TXN_65e0dded24,legit
TXN_3b74f2847c,legit
TXN_54ba599eed,legit
TXN_699b22b7be,legit
TXN_f33559e99f,legit
TXN_36c9118be7,legit
TXN_1d0a6e9e51,legit
TXN_86e91eecfb,legit
TXN_dfc4e74a9a,legit
TXN_99e2bf441e,legit
TXN_af04f7adba,legit
TXN_d0c8a05078,legit
TXN_609212ba37,legit
TXN_7c454badbe,legit
TXN_d17b6e2d62,legit
TXN_58087b648d,legit
TXN_e33dee0ed6,legit
TXN_cb20014afd,legit
TXN_7149cdfb39,legit
TXN_4f3b5d5e39,account_takeover
TXN_74fdd1d685,account_takeover
TXN_e891dbd186,legit
TXN_ec126b7cf0,legit
TXN_6b05d435f6,legit
TXN_2b4bedfcb6,legit
TXN_9d7f9a5a63,legit
TXN_99a3d3d4c6,legit
TXN_f1caf1b473,legit
TXN_bb9f836768,legit
TXN_7d368e861d,legit
TXN_f653ec2ec6,legit
TXN_8c79a3a3db,legit
