transaction_id,customer_id,merchant_id,timestamp,amount,currency,payment_method,device_id,ip_id,country,city,transaction_status,failure_reason,is_chargeback,is_refund,label,account_age_days,avg_transaction_amount,transaction_frequency_per_week,historical_chargebacks,historical_refunds,home_city,home_country,device_customer_count,device_transaction_count,device_first_seen,ip_customer_count,ip_transaction_count,historical_fraud_rate,merchant_avg_txn_value,amount_dev_ratio,amount_zscore_merchant,is_foreign_country,device_is_new,device_shared_flag,ip_shared_flag,prev_txn_time,seconds_since_prev_txn,velocity_5min,velocity_1hr,is_failed,failed_txn_count_24h
TXN_0463fa7c3b,CUST_00043,MER_0033,2025-03-05 10:39:05.000000,1149.27,INR,wallet,DEV_6f6941f54c,IP_3333780794,IN,Chennai,success,,0,0,0,314,911.48,2.06,0,0,Chennai,IN,1,7,2025-02-04 01:08:53.000000,1,7,0.0248,960.07,1.2608833984289287,0.19706896372139523,0,0,0,0,2025-02-26 20:30:16.000000,569329.0,1,1,0,0
TXN_20e2161c2a,CUST_00043,MER_0031,2025-05-14 15:00:59.000000,1114.64,INR,card,DEV_6f6941f54c,IP_3333780794,IN,Chennai,success,,0,0,0,314,911.48,2.06,0,0,Chennai,IN,1,7,2025-02-04 01:08:53.000000,1,7,0.0296,527.92,1.222890244437618,1.1113805121988183,0,0,0,0,2025-03-05 10:39:05.000000,6063714.0,1,1,0,0
TXN_e7b31d4ca4,CUST_00043,MER_0031,2025-07-30 19:22:04.000000,1181.93,INR,upi,DEV_6f6941f54c,IP_3333780794,IN,Chennai,success,,0,0,0,314,911.48,2.06,0,0,Chennai,IN,1,7,2025-02-04 01:08:53.000000,1,7,0.0296,527.92,1.2967152323693334,1.238843006516139,0,0,0,0,2025-05-14 15:00:59.000000,6668465.0,1,1,0,0
TXN_a0f309ee3f,CUST_00043,MER_0011,2025-09-12 21:47:39.000000,984.17,INR,wallet,DEV_6f6941f54c,IP_3333780794,IN,Chennai,success,,0,0,0,314,911.48,2.06,0,0,Chennai,IN,1,7,2025-02-04 01:08:53.000000,1,7,0.0123,803.16,1.079749418528108,0.22537227949599084,0,0,0,0,2025-07-30 19:22:04.000000,3810335.0,1,1,0,0
TXN_d5cc6a67f1,CUST_00043,MER_0007,2025-10-03 08:00:12.000000,1274.61,INR,netbanking,DEV_6f6941f54c,IP_3333780794,IN,Chennai,success,,0,0,0,314,911.48,2.06,0,0,Chennai,IN,1,7,2025-02-04 01:08:53.000000,1,7,0.0071,921.07,1.3983960152718653,0.3838361905175501,0,0,0,0,2025-09-12 21:47:39.000000,1764753.0,1,1,0,0
TXN_79503ea92a,CUST_00044,MER_0030,2025-02-09 22:49:54.000000,678.39,INR,upi,DEV_ee00298edb,IP_750afe99e1,IN,Hyderabad,success,,0,0,0,1562,497.25,6.5,0,0,Hyderabad,IN,1,12,2025-02-09 22:49:54.000000,1,12,0.0041,807.91,1.3642835595776772,-0.1603148865591464,0,1,0,0,,999999.0,1,1,0,0
TXN_db1ac54097,CUST_00044,MER_0014,2025-03-03 10:37:33.000000,654.96,INR,card,DEV_ee00298edb,IP_750afe99e1,IN,Hyderabad,success,,0,0,0,1562,497.25,6.5,0,0,Hyderabad,IN,1,12,2025-02-09 22:49:54.000000,1,12,0.019,479.8,1.3171644042232278,0.3650687786577741,0,0,0,0,2025-02-09 22:49:54.000000,1856859.0,1,1,0,0
TXN_721fd66260,CUST_00044,MER_0038,2025-04-04 05:26:03.000000,373.44,INR,wallet,DEV_ee00298edb,IP_750afe99e1,IN,Hyderabad,success,,0,0,0,1562,497.25,6.5,0,0,Hyderabad,IN,1,12,2025-02-09 22:49:54.000000,1,12,0.0107,498.94,0.7510105580693816,-0.251533250491041,0,0,0,0,2025-03-03 10:37:33.000000,2746110.0,1,1,0,0
TXN_96a04f00f9,CUST_00044,MER_0007,2025-04-11 10:40:08.000000,521.37,INR,card,DEV_ee00298edb,IP_750afe99e1,IN,Hyderabad,success,,0,0,0,1562,497.25,6.5,0,0,Hyderabad,IN,1,12,2025-02-09 22:49:54.000000,1,12,0.0071,921.07,1.0485067873303167,-0.43395181690859547,0,0,0,0,2025-04-04 05:26:03.000000,623645.0,1,1,0,0
TXN_4fa98c812b,CUST_00044,MER_0037,2025-04-24 07:54:59.000000,452.8,INR,netbanking,DEV_ee00298edb,IP_750afe99e1,IN,Hyderabad,success,,0,0,0,1562,497.25,6.5,0,0,Hyderabad,IN,1,12,2025-02-09 22:49:54.000000,1,12,0.0195,552.51,0.9106083459024635,-0.18046732185842787,0,0,0,0,2025-04-11 10:40:08.000000,1113291.0,1,1,0,0
TXN_2e81855790,CUST_00044,MER_0034,2025-07-04 14:57:10.000000,437.97,INR,upi,DEV_ee00298edb,IP_750afe99e1,IN,Hyderabad,success,,0,0,0,1562,497.25,6.5,0,0,Hyderabad,IN,1,12,2025-02-09 22:49:54.000000,1,12,0.0236,1234.72,0.8807843137254903,-0.6452880005183361,0,0,0,0,2025-04-24 07:54:59.000000,6159731.0,1,1,0,0
TXN_b925f64e7e,CUST_00044,MER_0028,2025-07-12 12:52:13.000000,223.39,INR,netbanking,DEV_ee00298edb,IP_750afe99e1,IN,Hyderabad,success,,0,0,0,1562,497.25,6.5,0,0,Hyderabad,IN,1,12,2025-02-09 22:49:54.000000,1,12,0.0099,504.52,0.4492508798391151,-0.5572227067311504,0,0,0,0,2025-07-04 14:57:10.000000,683703.0,1,1,0,0
TXN_2a4dabfa57,CUST_00044,MER_0000,2025-08-10 11:39:14.000000,356.92,INR,netbanking,DEV_ee00298edb,IP_750afe99e1,IN,Hyderabad,success,,0,0,0,1562,497.25,6.5,0,0,Hyderabad,IN,1,12,2025-02-09 22:49:54.000000,1,12,0.0225,896.08,0.7177878330819507,-0.6016873493438086,0,0,0,0,2025-07-12 12:52:13.000000,2501221.0,1,1,0,0
TXN_f7f6181101,CUST_00044,MER_0039,2025-09-07 00:53:18.000000,712.04,INR,wallet,DEV_ee00298edb,IP_750afe99e1,IN,Hyderabad,success,,0,0,0,1562,497.25,6.5,0,0,Hyderabad,IN,1,12,2025-02-09 22:49:54.000000,1,12,0.0111,595.03,1.431955756661639,0.19664554728333025,0,0,0,0,2025-08-10 11:39:14.000000,2380444.0,1,1,0,0
TXN_2a182899bf,CUST_00044,MER_0024,2025-09-29 17:27:20.000000,624.09,INR,wallet,DEV_ee00298edb,IP_750afe99e1,IN,Hyderabad,failed,bank_decline,0,0,0,1562,497.25,6.5,0,0,Hyderabad,IN,1,12,2025-02-09 22:49:54.000000,1,12,0.0045,1035.96,1.255082956259427,-0.3975732653770416,0,0,0,0,2025-09-07 00:53:18.000000,1960442.0,1,1,1,1
TXN_46b7e908c2,CUST_00044,MER_0006,2025-10-07 03:14:15.000000,595.39,INR,netbanking,DEV_ee00298edb,IP_750afe99e1,IN,Hyderabad,success,,0,0,0,1562,497.25,6.5,0,0,Hyderabad,IN,1,12,2025-02-09 22:49:54.000000,1,12,0.0071,501.86,1.1973655103066867,0.1863667158171601,0,0,0,0,2025-09-29 17:27:20.000000,640015.0,1,1,0,0
TXN_89ab29cfd9,CUST_00044,MER_0016,2025-10-15 08:05:47.000000,380.16,INR,upi,DEV_ee00298edb,IP_750afe99e1,IN,Hyderabad,success,,0,0,0,1562,497.25,6.5,0,0,Hyderabad,IN,1,12,2025-02-09 22:49:54.000000,1,12,0.0212,463.88,0.7645248868778282,-0.18047770975252214,0,0,0,0,2025-10-07 03:14:15.000000,708692.0,1,1,0,0
TXN_4b3e5f0ba7,CUST_00045,MER_0003,2025-01-06 06:18:31.000000,195.71,INR,card,DEV_de0ce45cad,IP_fc9b7c7d23,IN,Bangalore,success,,0,0,0,1105,184.11,2.43,0,1,Bangalore,IN,1,15,2025-01-06 06:18:31.000000,1,15,0.0263,577.97,1.0630058117429797,-0.66138380884821,0,1,0,0,,999999.0,1,1,0,0
TXN_a26edce049,CUST_00045,MER_0014,2025-01-13 04:43:14.000000,221.27,INR,card,DEV_de0ce45cad,IP_fc9b7c7d23,IN,Bangalore,success,,0,0,0,1105,184.11,2.43,0,1,Bangalore,IN,1,15,2025-01-06 06:18:31.000000,1,15,0.019,479.8,1.2018358589973386,-0.53882867861609,0,0,0,0,2025-01-06 06:18:31.000000,599083.0,1,1,0,0
TXN_121754b950,CUST_00045,MER_0011,2025-01-26 04:29:05.000000,106.61,INR,netbanking,DEV_de0ce45cad,IP_fc9b7c7d23,IN,Bangalore,success,,0,0,0,1105,184.11,2.43,0,1,Bangalore,IN,1,15,2025-01-06 06:18:31.000000,1,15,0.0123,803.16,0.5790559991309543,-0.8672618158274814,0,0,0,0,2025-01-13 04:43:14.000000,1122351.0,1,1,0,0
TXN_648c5dc4d2,CUST_00045,MER_0024,2025-03-08 14:25:01.000000,134.58,INR,wallet,DEV_de0ce45cad,IP_fc9b7c7d23,IN,Bangalore,success,,0,0,0,1105,184.11,2.43,0,1,Bangalore,IN,1,15,2025-01-06 06:18:31.000000,1,15,0.0045,1035.96,0.7309760469284667,-0.8700915093246843,0,0,0,0,2025-01-26 04:29:05.000000,3578156.0,1,1,0,0
TXN_3e493c2723,CUST_00045,MER_0027,2025-03-28 09:53:09.000000,207.13,INR,upi,DEV_de0ce45cad,IP_fc9b7c7d23,IN,Bangalore,success,,0,0,0,1105,184.11,2.43,0,1,Bangalore,IN,1,15,2025-01-06 06:18:31.000000,1,15,0.0096,555.21,1.1250339470968442,-0.6269339529187155,0,0,0,0,2025-03-08 14:25:01.000000,1711688.0,1,1,0,0
TXN_13e7baa136,CUST_00045,MER_0026,2025-03-29 23:24:26.000000,122.04,INR,upi,DEV_de0ce45cad,IP_fc9b7c7d23,IN,Bangalore,success,,0,0,0,1105,184.11,2.43,0,1,Bangalore,IN,1,15,2025-01-06 06:18:31.000000,1,15,0.0129,620.55,0.6628645918201075,-0.8033357505438723,0,0,0,0,2025-03-28 09:53:09.000000,135077.0,1,1,0,0
TXN_1afe801dcd,CUST_00045,MER_0034,2025-04-12 11:19:20.000000,202.73,INR,upi,DEV_de0ce45cad,IP_fc9b7c7d23,IN,Bangalore,success,,0,0,0,1105,184.11,2.43,0,1,Bangalore,IN,1,15,2025-01-06 06:18:31.000000,1,15,0.0236,1234.72,1.1011351909184726,-0.8358089283400285,0,0,0,0,2025-03-29 23:24:26.000000,1166094.0,1,1,0,0
TXN_e890b3c1e1,CUST_00045,MER_0028,2025-05-29 09:54:44.000000,219.44,INR,card,DEV_de0ce45cad,IP_fc9b7c7d23,IN,Bangalore,success,,0,1,0,1105,184.11,2.43,0,1,Bangalore,IN,1,15,2025-01-06 06:18:31.000000,1,15,0.0099,504.52,1.1918961490413338,-0.5650519305478474,0,0,0,0,2025-04-12 11:19:20.000000,4055724.0,1,1,0,0
TXN_c1028a519e,CUST_00045,MER_0036,2025-08-02 12:09:49.000000,189.21,INR,netbanking,DEV_de0ce45cad,IP_fc9b7c7d23,IN,Bangalore,success,,0,0,0,1105,184.11,2.43,0,1,Bangalore,IN,1,15,2025-01-06 06:18:31.000000,1,15,0.0262,402.01,1.0277008310249307,-0.5293400661675083,0,0,0,0,2025-05-29 09:54:44.000000,5624105.0,1,1,0,0
TXN_1708f486cf,CUST_00045,MER_0036,2025-08-24 14:38:53.000000,133.8,INR,netbanking,DEV_de0ce45cad,IP_fc9b7c7d23,IN,Bangalore,success,,0,0,0,1105,184.11,2.43,0,1,Bangalore,IN,1,15,2025-01-06 06:18:31.000000,1,15,0.0262,402.01,0.7267394492423008,-0.6671724583965573,0,0,0,0,2025-08-02 12:09:49.000000,1909744.0,1,1,0,0
TXN_1bdf56db99,CUST_00045,MER_0012,2025-08-26 08:18:11.000000,210.09,INR,wallet,DEV_de0ce45cad,IP_fc9b7c7d23,IN,Bangalore,success,,0,0,0,1105,184.11,2.43,0,1,Bangalore,IN,1,15,2025-01-06 06:18:31.000000,1,15,0.0076,1602.61,1.1411112921622941,-0.8689075944864939,0,0,0,0,2025-08-24 14:38:53.000000,149958.0,1,1,0,0
TXN_e4327de809,CUST_00045,MER_0011,2025-08-30 01:39:07.000000,170.86,INR,wallet,DEV_de0ce45cad,IP_fc9b7c7d23,IN,Bangalore,success,,0,0,0,1105,184.11,2.43,0,1,Bangalore,IN,1,15,2025-01-06 06:18:31.000000,1,15,0.0123,803.16,0.9280321546901309,-0.7872653020568753,0,0,0,0,2025-08-26 08:18:11.000000,321656.0,1,1,0,0
TXN_91566d3763,CUST_00045,MER_0018,2025-09-28 00:24:22.000000,174.71,INR,card,DEV_de0ce45cad,IP_fc9b7c7d23,IN,Bangalore,success,,0,0,0,1105,184.11,2.43,0,1,Bangalore,IN,1,15,2025-01-06 06:18:31.000000,1,15,0.003,659.78,0.948943566346206,-0.735199611991876,0,0,0,0,2025-08-30 01:39:07.000000,2501115.0,1,1,0,0
TXN_a229191932,CUST_00045,MER_0025,2025-10-21 04:40:12.000000,129.85,INR,card,DEV_de0ce45cad,IP_fc9b7c7d23,IN,Bangalore,success,,0,0,0,1105,184.11,2.43,0,1,Bangalore,IN,1,15,2025-01-06 06:18:31.000000,1,15,0.0075,737.17,0.7052848840367171,-0.8238533852435665,0,0,0,0,2025-09-28 00:24:22.000000,2002550.0,1,1,0,0
TXN_5298e0a97c,CUST_00045,MER_0014,2025-10-27 15:28:44.000000,128.33,INR,upi,DEV_de0ce45cad,IP_fc9b7c7d23,IN,Bangalore,success,,0,0,0,1105,184.11,2.43,0,1,Bangalore,IN,1,15,2025-01-06 06:18:31.000000,1,15,0.019,479.8,0.6970289500841889,-0.732534389328887,0,0,0,0,2025-10-21 04:40:12.000000,557312.0,1,1,0,0
TXN_33f57c26f4,CUST_00046,MER_0036,2025-01-14 01:07:59.000000,224.42,INR,upi,DEV_ed7fb2ba41,IP_129755d0ed,IN,Mumbai,success,,0,0,0,1227,232.85,3.56,0,0,Mumbai,IN,1,12,2025-01-14 01:07:59.000000,1,12,0.0262,402.01,0.9637964354734807,-0.4417551802193975,0,1,0,0,,999999.0,1,1,0,0
TXN_0efff3b4f4,CUST_00046,MER_0038,2025-01-16 18:46:46.000000,195.29,INR,netbanking,DEV_ed7fb2ba41,IP_129755d0ed,IN,Mumbai,success,,0,0,0,1227,232.85,3.56,0,0,Mumbai,IN,1,12,2025-01-14 01:07:59.000000,1,12,0.0107,498.94,0.8386944384797079,-0.6085902112478454,0,0,0,0,2025-01-14 01:07:59.000000,236327.0,1,1,0,0
TXN_e500e54650,CUST_00046,MER_0026,2025-01-19 07:05:09.000000,271.82,INR,wallet,DEV_ed7fb2ba41,IP_129755d0ed,IN,Mumbai,success,,0,0,0,1227,232.85,3.56,0,0,Mumbai,IN,1,12,2025-01-14 01:07:59.000000,1,12,0.0129,620.55,1.1673609619926992,-0.5619692208524696,0,0,0,0,2025-01-16 18:46:46.000000,217103.0,1,1,0,0
TXN_430b8a796b,CUST_00046,MER_0004,2025-02-19 02:46:24.000000,169.75,INR,card,DEV_ed7fb2ba41,IP_129755d0ed,IN,Mumbai,success,,0,0,0,1227,232.85,3.56,0,0,Mumbai,IN,1,12,2025-01-14 01:07:59.000000,1,12,0.0026,1715.62,0.7290100923341207,-0.9010561779415022,0,0,0,0,2025-01-19 07:05:09.000000,2662875.0,1,1,0,0
TXN_cf58bf761f,CUST_00046,MER_0011,2025-03-03 19:00:23.000000,198.73,INR,wallet,DEV_ed7fb2ba41,IP_129755d0ed,IN,Mumbai,success,,0,0,0,1227,232.85,3.56,0,0,Mumbai,IN,1,12,2025-01-14 01:07:59.000000,1,12,0.0123,803.16,0.8534678977882757,-0.7525648687683649,0,0,0,0,2025-02-19 02:46:24.000000,1095239.0,1,1,0,0
TXN_7c25410247,CUST_00046,MER_0019,2025-04-21 01:10:27.000000,140.86,INR,wallet,DEV_ed7fb2ba41,IP_129755d0ed,IN,Mumbai,success,,0,0,0,1227,232.85,3.56,0,0,Mumbai,IN,1,12,2025-01-14 01:07:59.000000,1,12,0.0275,352.61,0.6049388018037364,-0.6005218229772269,0,0,0,0,2025-03-03 19:00:23.000000,4169404.0,1,1,0,0
TXN_fa92d12f89,CUST_00046,MER_0035,2025-05-03 17:22:22.000000,147.51,INR,wallet,DEV_ed7fb2ba41,IP_129755d0ed,IN,Mumbai,success,,0,0,0,1227,232.85,3.56,0,0,Mumbai,IN,1,12,2025-01-14 01:07:59.000000,1,12,0.0041,1163.01,0.6334979600601245,-0.8731653210204555,0,0,0,0,2025-04-21 01:10:27.000000,1095115.0,1,1,0,0
TXN_0e4bdd0dda,CUST_00046,MER_0011,2025-05-13 08:36:27.000000,286.12,INR,upi,DEV_ed7fb2ba41,IP_129755d0ed,IN,Mumbai,success,,0,0,0,1227,232.85,3.56,0,0,Mumbai,IN,1,12,2025-01-14 01:07:59.000000,1,12,0.0123,803.16,1.2287738887695943,-0.6437571592210767,0,0,0,0,2025-05-03 17:22:22.000000,832445.0,1,1,0,0
TXN_24a694f505,CUST_00046,MER_0021,2025-06-10 10:05:08.000000,285.52,INR,wallet,DEV_ed7fb2ba41,IP_129755d0ed,IN,Mumbai,success,,0,0,0,1227,232.85,3.56,0,0,Mumbai,IN,1,12,2025-01-14 01:07:59.000000,1,12,0.0166,319.74,1.226197122611123,-0.10702445737161452,0,0,0,0,2025-05-13 08:36:27.000000,2424521.0,1,1,0,0
TXN_6d87f15f46,CUST_00046,MER_0036,2025-06-11 10:54:00.000000,190.68,INR,netbanking,DEV_ed7fb2ba41,IP_129755d0ed,IN,Mumbai,success,,0,0,0,1227,232.85,3.56,0,0,Mumbai,IN,1,12,2025-01-14 01:07:59.000000,1,12,0.0262,402.01,0.8188962851621215,-0.52568344071043,0,0,0,0,2025-06-10 10:05:08.000000,89332.0,1,1,0,0
TXN_a4ba879695,CUST_00046,MER_0004,2025-06-23 08:21:01.000000,200.49,INR,wallet,DEV_ed7fb2ba41,IP_129755d0ed,IN,Mumbai,success,,0,0,0,1227,232.85,3.56,0,0,Mumbai,IN,1,12,2025-01-14 01:07:59.000000,1,12,0.0026,1715.62,0.8610264118531243,-0.8831384572341194,0,0,0,0,2025-06-11 10:54:00.000000,1027621.0,1,1,0,0
TXN_1e75cc7088,CUST_00046,MER_0022,2025-09-21 01:28:05.000000,279.28,INR,netbanking,DEV_ed7fb2ba41,IP_129755d0ed,IN,Mumbai,success,,0,0,0,1227,232.85,3.56,0,0,Mumbai,IN,1,12,2025-01-14 01:07:59.000000,1,12,0.0291,299.79,1.1993987545630234,-0.06841455685646634,0,0,0,0,2025-06-23 08:21:01.000000,7751224.0,1,1,0,0
TXN_a2bfaac353,CUST_00047,MER_0014,2025-01-12 09:46:52.000000,503.01,INR,netbanking,DEV_656b97811a,IP_7664712fbe,IN,Hyderabad,success,,0,0,0,1001,451.74,4.23,0,0,Hyderabad,IN,1,15,2025-01-12 09:46:52.000000,1,15,0.019,479.8,1.1134944879798114,0.04837432263443097,0,1,0,0,,999999.0,1,1,0,0
TXN_031d0d0156,CUST_00047,MER_0018,2025-03-09 05:02:00.000000,487.69,INR,netbanking,DEV_656b97811a,IP_7664712fbe,IN,Hyderabad,success,,0,0,0,1001,451.74,4.23,0,0,Hyderabad,IN,1,15,2025-01-12 09:46:52.000000,1,15,0.003,659.78,1.079581175012175,-0.26082936736487916,0,0,0,0,2025-01-12 09:46:52.000000,4821308.0,1,1,0,0
TXN_e0e1cec588,CUST_00047,MER_0015,2025-03-29 15:19:50.000000,333.34,INR,netbanking,DEV_656b97811a,IP_7664712fbe,IN,Hyderabad,success,,0,0,0,1001,451.74,4.23,0,0,Hyderabad,IN,1,15,2025-01-12 09:46:52.000000,1,15,0.0068,710.92,0.7379023332005135,-0.531114612051989,0,0,0,0,2025-03-09 05:02:00.000000,1765070.0,1,1,0,0
TXN_bb244da304,CUST_00047,MER_0035,2025-05-13 21:34:41.000000,470.92,INR,wallet,DEV_656b97811a,IP_7664712fbe,IN,Hyderabad,success,,0,0,0,1001,451.74,4.23,0,0,Hyderabad,IN,1,15,2025-01-12 09:46:52.000000,1,15,0.0041,1163.01,1.0424580510913357,-0.5950851669375156,0,0,0,0,2025-03-29 15:19:50.000000,3910491.0,1,1,0,0
TXN_c94c39f8e0,CUST_00047,MER_0009,2025-06-25 08:57:35.000000,403.56,INR,netbanking,DEV_656b97811a,IP_7664712fbe,IN,Hyderabad,success,,0,0,0,1001,451.74,4.23,0,0,Hyderabad,IN,1,15,2025-01-12 09:46:52.000000,1,15,0.0102,211.04,0.8933457298446008,0.9122441243366187,0,0,0,0,2025-05-13 21:34:41.000000,3669774.0,1,1,0,0
TXN_12ed4ad3c2,CUST_00047,MER_0000,2025-07-03 14:34:15.000000,385.02,INR,netbanking,DEV_656b97811a,IP_7664712fbe,IN,Hyderabad,success,,0,0,0,1001,451.74,4.23,0,0,Hyderabad,IN,1,15,2025-01-12 09:46:52.000000,1,15,0.0225,896.08,0.8523044228981271,-0.5703285420944559,0,0,0,0,2025-06-25 08:57:35.000000,711400.0,1,1,0,0
TXN_38909d748f,CUST_00047,MER_0021,2025-07-15 22:12:58.000000,571.49,INR,wallet,DEV_656b97811a,IP_7664712fbe,IN,Hyderabad,success,,0,0,0,1001,451.74,4.23,0,0,Hyderabad,IN,1,15,2025-01-12 09:46:52.000000,1,15,0.0166,319.74,1.265086111480055,0.7873584787639957,0,0,0,0,2025-07-03 14:34:15.000000,1064323.0,1,1,0,0
TXN_294f624b36,CUST_00047,MER_0028,2025-08-02 11:46:29.000000,404.24,INR,card,DEV_656b97811a,IP_7664712fbe,IN,Hyderabad,failed,insufficient_funds,0,0,0,1001,451.74,4.23,0,0,Hyderabad,IN,1,15,2025-01-12 09:46:52.000000,1,15,0.0099,504.52,0.8948510204985168,-0.1987631808451597,0,0,0,0,2025-07-15 22:12:58.000000,1517611.0,1,1,1,1
TXN_7cbf018fdd,CUST_00047,MER_0016,2025-08-19 19:27:27.000000,460.52,INR,card,DEV_656b97811a,IP_7664712fbe,IN,Hyderabad,success,,0,0,0,1001,451.74,4.23,0,0,Hyderabad,IN,1,15,2025-01-12 09:46:52.000000,1,15,0.0212,463.88,1.0194359587373267,-0.007243252565318646,0,0,0,0,2025-08-02 11:46:29.000000,1496458.0,1,1,0,0
TXN_025cced717,CUST_00047,MER_0017,2025-08-25 09:59:49.000000,410.81,INR,wallet,DEV_656b97811a,IP_7664712fbe,IN,Hyderabad,success,,0,0,0,1001,451.74,4.23,0,0,Hyderabad,IN,1,15,2025-01-12 09:46:52.000000,1,15,0.0143,558.35,0.9093947846106167,-0.2642428584221367,0,0,0,0,2025-08-19 19:27:27.000000,484342.0,1,1,0,0
TXN_609cf3883f,CUST_00047,MER_0031,2025-08-29 14:14:15.000000,572.77,INR,upi,DEV_656b97811a,IP_7664712fbe,IN,Hyderabad,success,,0,0,0,1001,451.74,4.23,0,0,Hyderabad,IN,1,15,2025-01-12 09:46:52.000000,1,15,0.0296,527.92,1.267919599769779,0.08495605394756786,0,0,0,0,2025-08-25 09:59:49.000000,360866.0,1,1,0,0
TXN_bf5ff15aeb,CUST_00047,MER_0022,2025-09-20 08:45:37.000000,523.96,INR,upi,DEV_656b97811a,IP_7664712fbe,IN,Hyderabad,success,,0,0,0,1001,451.74,4.23,0,0,Hyderabad,IN,1,15,2025-01-12 09:46:52.000000,1,15,0.0291,299.79,1.1598707220967814,0.7477567630674806,0,0,0,0,2025-08-29 14:14:15.000000,1881082.0,1,1,0,0
TXN_2b134c1048,CUST_00047,MER_0030,2025-09-21 22:43:26.000000,493.38,INR,upi,DEV_656b97811a,IP_7664712fbe,IN,Hyderabad,success,,0,0,0,1001,451.74,4.23,0,0,Hyderabad,IN,1,15,2025-01-12 09:46:52.000000,1,15,0.0041,807.91,1.0921769159250896,-0.3893131660704781,0,0,0,0,2025-09-20 08:45:37.000000,136669.0,1,1,0,0
TXN_00c151275b,CUST_00047,MER_0000,2025-09-28 03:20:49.000000,547.34,INR,wallet,DEV_656b97811a,IP_7664712fbe,IN,Hyderabad,success,,0,0,0,1001,451.74,4.23,0,0,Hyderabad,IN,1,15,2025-01-12 09:46:52.000000,1,15,0.0225,896.08,1.2116261566387745,-0.3891840014284439,0,0,0,0,2025-09-21 22:43:26.000000,535043.0,1,1,0,0
TXN_ccd56c4d82,CUST_00047,MER_0027,2025-10-30 09:49:31.000000,289.42,INR,wallet,DEV_656b97811a,IP_7664712fbe,IN,Hyderabad,success,,0,0,0,1001,451.74,4.23,0,0,Hyderabad,IN,1,15,2025-01-12 09:46:52.000000,1,15,0.0096,555.21,0.6406782662593528,-0.47871976369301705,0,0,0,0,2025-09-28 03:20:49.000000,2788122.0,1,1,0,0
TXN_464889d7f0,CUST_00048,MER_0025,2025-01-25 14:27:35.000000,240.51,INR,wallet,DEV_eb4a164ccd,IP_1f499e70c6,IN,Mumbai,success,,0,0,0,230,272.39,0.56,0,0,Mumbai,IN,1,11,2025-01-25 14:27:35.000000,1,11,0.0075,737.17,0.882961929586255,-0.6737387576814032,0,1,0,0,,999999.0,1,1,0,0
TXN_0f8bb2c0db,CUST_00048,MER_0016,2025-03-30 21:07:38.000000,351.25,INR,netbanking,DEV_eb4a164ccd,IP_1f499e70c6,IN,Mumbai,success,,0,0,0,230,272.39,0.56,0,0,Mumbai,IN,1,11,2025-01-25 14:27:35.000000,1,11,0.0212,463.88,1.289511362384816,-0.24279986203328446,0,0,0,0,2025-01-25 14:27:35.000000,5553603.0,1,1,0,0
TXN_8eba580066,CUST_00048,MER_0017,2025-04-26 10:00:58.000000,340.66,INR,wallet,DEV_eb4a164ccd,IP_1f499e70c6,IN,Mumbai,success,,0,0,0,230,272.39,0.56,0,0,Mumbai,IN,1,11,2025-01-25 14:27:35.000000,1,11,0.0143,558.35,1.250633283160175,-0.38988089907763945,0,0,0,0,2025-03-30 21:07:38.000000,2292800.0,1,1,0,0
TXN_0441cae0a8,CUST_00048,MER_0024,2025-05-30 21:40:51.000000,317.24,INR,wallet,DEV_eb4a164ccd,IP_1f499e70c6,IN,Mumbai,success,,0,0,0,230,272.39,0.56,0,0,Mumbai,IN,1,11,2025-01-25 14:27:35.000000,1,11,0.0045,1035.96,1.1646536216454348,-0.6937719603073478,0,0,0,0,2025-04-26 10:00:58.000000,2979593.0,1,1,0,0
TXN_63f241a5f0,CUST_00048,MER_0013,2025-05-31 18:51:37.000000,254.39,INR,wallet,DEV_eb4a164ccd,IP_1f499e70c6,IN,Mumbai,success,,0,0,0,230,272.39,0.56,0,0,Mumbai,IN,1,11,2025-01-25 14:27:35.000000,1,11,0.0164,580.87,0.933918278938287,-0.5620534715168627,0,0,0,0,2025-05-30 21:40:51.000000,76246.0,1,1,0,0
TXN_c748300e42,CUST_00048,MER_0021,2025-07-25 07:11:12.000000,306.52,INR,upi,DEV_eb4a164ccd,IP_1f499e70c6,IN,Mumbai,failed,timeout,0,0,0,230,272.39,0.56,0,0,Mumbai,IN,1,11,2025-01-25 14:27:35.000000,1,11,0.0166,319.74,1.125298285546459,-0.04134609370113226,0,0,0,0,2025-05-31 18:51:37.000000,4709975.0,1,1,1,1
TXN_7d947d5b2d,CUST_00048,MER_0006,2025-08-07 21:42:36.000000,34.39,INR,upi,DEV_eb4a164ccd,IP_1f499e70c6,IN,Mumbai,success,,0,0,0,230,272.39,0.56,0,0,Mumbai,IN,1,11,2025-01-25 14:27:35.000000,1,11,0.0071,501.86,0.1262527992951283,-0.9314749133224406,0,0,0,0,2025-07-25 07:11:12.000000,1175484.0,1,1,0,0
TXN_1b95724e83,CUST_00048,MER_0031,2025-09-23 05:14:15.000000,355.95,INR,wallet,DEV_eb4a164ccd,IP_1f499e70c6,IN,Mumbai,success,,0,0,0,230,272.39,0.56,0,0,Mumbai,IN,1,11,2025-01-25 14:27:35.000000,1,11,0.0296,527.92,1.3067660339953744,-0.32575011365358386,0,0,0,0,2025-08-07 21:42:36.000000,4001499.0,1,1,0,0
