transaction_id,customer_id,merchant_id,timestamp,amount,currency,payment_method,device_id,ip_id,country,city,transaction_status,failure_reason,is_chargeback,is_refund,label
TXN_842f9761a8,CUST_02945,MER_0008,2025-04-29 13:20:19.000000,422.32,INR,wallet,DEV_35efdb6af1,IP_edca9d5629,IN,Bangalore,failed,bank_decline,0,0,0
TXN_42ede39dfb,CUST_01028,MER_0011,2025-04-29 13:21:34.000000,3170.94,INR,netbanking,DEV_0a04f4054f,IP_d9c626355d,IN,Chennai,success,,0,1,0
TXN_b5241233ec,CUST_04854,MER_0026,2025-04-29 13:24:09.000000,302.55,INR,wallet,DEV_2688899a19,IP_abdd5a8731,IN,Ahmedabad,success,,0,0,0
TXN_97330006bd,CUST_04483,MER_0011,2025-04-29 13:33:35.000000,1141.62,INR,upi,DEV_ce807baff1,IP_90ba2f14c1,IN,Chennai,success,,0,0,0
TXN_3461386dc7,CUST_02870,MER_0006,2025-04-29 13:36:15.000000,181.83,INR,card,DEV_ee184da198,IP_056821ec60,IN,Bangalore,success,,0,0,0
TXN_23ac4cbf61,CUST_06459,MER_0027,2025-04-29 13:37:24.000000,511.96,INR,wallet,DEV_f711731cbd,IP_a7ded87c0b,IN,Chennai,success,,0,0,0
TXN_42b09f14e6,CUST_05904,MER_0017,2025-04-29 13:39:11.000000,305.21,INR,card,DEV_edaf3e661b,IP_a60426a72e,IN,Ahmedabad,success,,0,0,0
TXN_640ba08935,CUST_04866,MER_0002,2025-04-29 13:42:19.000000,888.19,INR,netbanking,DEV_1366b17ebc,IP_7a775066dd,IN,Chennai,success,,0,0,0
TXN_4af866ca5c,CUST_00551,MER_0027,2025-04-29 13:43:01.000000,487.62,INR,netbanking,DEV_23d46883d4,IP_2b3856e5bb,IN,Bangalore,success,,0,0,0
TXN_6b3ce75551,CUST_06111,MER_0015,2025-04-29 13:43:55.000000,390.05,INR,upi,DEV_cea9b4df53,IP_59b707ddb1,IN,Delhi,failed,insufficient_funds,0,0,0
TXN_9bdf5cce90,CUST_01913,MER_0030,2025-04-29 13:44:20.000000,1783.46,INR,wallet,DEV_c53676e452,IP_8b8ebce5f6,IN,Hyderabad,success,,0,1,0
TXN_4bf0facd52,CUST_02375,MER_0037,2025-04-29 13:44:44.000000,1012.64,INR,card,DEV_7d762d9ed3,IP_9e0f0e0b3c,IN,Chennai,success,,0,0,0
TXN_f27fd79cf9,CUST_05401,MER_0004,2025-04-29 13:49:57.000000,783.56,INR,upi,DEV_06a6b46d20,IP_5fd08c45df,IN,Chennai,success,,0,0,0
TXN_0663094881,CUST_07476,MER_0009,2025-04-29 13:58:15.000000,664.7,INR,netbanking,DEV_247beef69d,IP_5205bc81df,IN,Hyderabad,success,,0,0,0
TXN_f443b41aca,CUST_02167,MER_0022,2025-04-29 14:01:38.000000,2015.58,INR,netbanking,DEV_aca69b2bcc,IP_f452c911cc,IN,Hyderabad,success,,0,0,0
TXN_126afd06a8,CUST_05669,MER_0029,2025-04-29 14:23:14.000000,463.41,INR,wallet,DEV_3f96fac1d2,IP_a26fd75934,IN,Bangalore,success,,0,0,0
TXN_7acefdff48,CUST_00585,MER_0015,2025-04-29 14:30:46.000000,467.0,INR,wallet,DEV_e3c55114a7,IP_6d62613af5,IN,Ahmedabad,success,,0,0,0
TXN_2e3525cd09,CUST_01159,MER_0008,2025-04-29 14:39:14.000000,281.72,INR,upi,DEV_32a0f867b7,IP_f8bada6889,IN,Chennai,success,,0,0,0
TXN_d8815eee36,CUST_06758,MER_0023,2025-04-29 14:47:34.000000,686.4,INR,wallet,DEV_be9dc922ec,IP_58e87d1c80,IN,Pune,success,,0,0,0
TXN_29e0bffd42,CUST_06349,MER_0003,2025-04-29 14:48:46.000000,532.1,INR,wallet,DEV_775d5ad3b9,IP_6ecb93d90e,IN,Chennai,success,,0,0,0
TXN_1aef959d35,CUST_02679,MER_0037,2025-04-29 14:49:05.000000,899.57,INR,netbanking,DEV_03a462c6ea,IP_e2797c49f8,IN,Pune,success,,0,0,0
TXN_845126ed82,CUST_05575,MER_0016,2025-04-29 14:59:06.000000,208.78,INR,upi,DEV_ee7ad65ce5,IP_4e11652ff7,IN,Hyderabad,success,,0,0,0
TXN_d235b8a838,CUST_04375,MER_0035,2025-04-29 15:07:07.000000,2729.77,INR,upi,DEV_de04211f07,IP_5fa47e7c37,IN,Bangalore,success,,0,0,0
TXN_601a1fd25a,CUST_06839,MER_0022,2025-04-29 15:07:24.000000,1314.32,INR,upi,DEV_c125e300d9,IP_57f0049785,IN,Delhi,success,,0,0,0
TXN_be3304a613,CUST_07866,MER_0011,2025-04-29 15:09:46.000000,328.82,INR,netbanking,DEV_27a4083631,IP_9eaad5b5f0,IN,Ahmedabad,success,,0,0,0
TXN_adb561d28b,CUST_01119,MER_0009,2025-04-29 15:23:15.000000,330.2,INR,netbanking,DEV_dfd275a236,IP_6c260f824d,IN,Hyderabad,success,,0,0,0
TXN_52926813cc,CUST_02714,MER_0005,2025-04-29 15:23:15.000000,194.99,INR,wallet,DEV_e2d5e411d4,IP_863c78e510,IN,Mumbai,success,,0,0,0
TXN_6420bcef15,CUST_04639,MER_0023,2025-04-29 15:30:15.000000,475.14,INR,upi,DEV_6b04ef4686,IP_9fd921361d,IN,Kolkata,success,,0,0,0
TXN_c421a53620,CUST_02204,MER_0026,2025-04-29 15:34:05.000000,195.94,INR,card,DEV_4daf3e1f40,IP_5b86a31739,IN,Delhi,success,,0,0,0
TXN_55a1b5b7dc,CUST_01905,MER_0020,2025-04-29 15:37:31.000000,253.08,INR,netbanking,DEV_669ce5b848,IP_bb14cc2127,IN,Delhi,success,,0,0,0
TXN_de3d4980a1,CUST_03667,MER_0015,2025-04-29 15:42:49.000000,210.43,INR,card,DEV_7bc9904295,IP_32b13c131c,IN,Bangalore,success,,0,0,0
TXN_84cdad08e4,CUST_06304,MER_0026,2025-04-29 15:49:08.000000,1726.56,INR,netbanking,DEV_74f238569f,IP_11aefd0ad9,IN,Pune,success,,0,0,0
TXN_da31dd6eca,CUST_06652,MER_0036,2025-04-29 15:50:52.000000,317.24,INR,netbanking,DEV_7e884c9877,IP_32f10c7809,IN,Pune,success,,0,0,0
TXN_ef63990b1b,CUST_01396,MER_0030,2025-04-29 15:51:41.000000,397.42,INR,card,DEV_b710c0bf1d,IP_ddbada0928,IN,Hyderabad,success,,0,0,0
TXN_6ed1a1a48f,CUST_05088,MER_0014,2025-04-29 15:52:27.000000,205.91,INR,upi,DEV_409c8792ba,IP_cdb1dad711,IN,Chennai,success,,0,0,0
TXN_b3f496db39,CUST_00606,MER_0027,2025-04-29 15:53:32.000000,298.19,INR,upi,DEV_97f8b74981,IP_bc489fa085,IN,Pune,success,,0,0,0
TXN_7939598f2e,CUST_05802,MER_0037,2025-04-29 15:54:20.000000,1005.23,INR,wallet,DEV_432c2e8a26,IP_9d5534d9ef,IN,Hyderabad,success,,0,0,0
TXN_055e3b49ab,CUST_07223,MER_0005,2025-04-29 16:04:29.000000,697.99,INR,wallet,DEV_e72ca88e8a,IP_c48b48460a,IN,Chennai,success,,0,0,0
TXN_280d234bbb,CUST_06406,MER_0004,2025-04-29 16:05:05.000000,405.17,INR,card,DEV_2ef2305ffa,IP_d3f7df4859,IN,Pune,success,,0,0,0
TXN_cc6b15da9e,CUST_04558,MER_0025,2025-04-29 16:18:42.000000,1452.06,INR,card,DEV_4ce81b90ea,IP_5f7c747068,IN,Bangalore,success,,0,0,0
TXN_76633b2a0a,CUST_07627,MER_0006,2025-04-29 16:20:20.000000,621.74,INR,wallet,DEV_e3c8b95afe,IP_87ee336e07,IN,Kolkata,success,,0,0,0
TXN_ac1b01b22b,CUST_05605,MER_0023,2025-04-29 16:28:38.000000,288.28,INR,wallet,DEV_81dca58e3a,IP_5d9b1530b7,IN,Delhi,success,,1,0,1
TXN_e251713ec1,CUST_05605,MER_0023,2025-04-29 16:28:45.000000,291.67,INR,upi,DEV_81dca58e3a,IP_5d9b1530b7,IN,Delhi,success,,0,0,1
TXN_0071242e43,CUST_05605,MER_0023,2025-04-29 16:29:34.000000,285.0,INR,upi,DEV_81dca58e3a,IP_5d9b1530b7,IN,Delhi,success,,0,0,1
TXN_f59aa4e989,CUST_05605,MER_0023,2025-04-29 16:29:35.000000,374.81,INR,upi,DEV_81dca58e3a,IP_5d9b1530b7,IN,Delhi,success,,0,0,1
TXN_eaa83a37df,CUST_05605,MER_0023,2025-04-29 16:29:43.000000,407.05,INR,netbanking,DEV_81dca58e3a,IP_5d9b1530b7,IN,Delhi,success,,0,0,1
TXN_b555494cfb,CUST_05605,MER_0023,2025-04-29 16:29:56.000000,300.92,INR,upi,DEV_81dca58e3a,IP_5d9b1530b7,IN,Delhi,success,,0,0,1
TXN_5109c2f353,CUST_05605,MER_0023,2025-04-29 16:32:26.000000,269.48,INR,wallet,DEV_81dca58e3a,IP_5d9b1530b7,IN,Delhi,success,,0,0,1
TXN_ba2c79795f,CUST_06575,MER_0026,2025-04-29 16:34:53.000000,300.26,INR,card,DEV_14dc458469,IP_d98d76ffac,IN,Delhi,success,,0,0,0
TXN_7f88448ddc,CUST_01085,MER_0015,2025-04-29 16:43:09.000000,81.58,INR,card,DEV_c0a680b8f4,IP_bf94926a86,IN,Bangalore,success,,0,0,0
TXN_956962f52b,CUST_04608,MER_0002,2025-04-29 16:43:52.000000,111.02,INR,netbanking,DEV_11ec03c96c,IP_3aea300abc,IN,Delhi,success,,0,0,0
TXN_7674c25b58,CUST_06167,MER_0039,2025-04-29 16:44:46.000000,1208.02,INR,wallet,DEV_5f347766ad,IP_8b821d67bc,IN,Mumbai,success,,0,0,0
TXN_181ce724d8,CUST_01052,MER_0007,2025-04-29 16:50:08.000000,171.9,INR,upi,DEV_019c3b6c49,IP_edd09ef6c6,IN,Kolkata,success,,0,0,0
TXN_4a574b6e05,CUST_02765,MER_0032,2025-04-29 16:54:22.000000,828.37,INR,upi,DEV_edbd410298,IP_2d796d84e6,IN,Hyderabad,success,,0,0,0
TXN_8afc437b70,CUST_07490,MER_0036,2025-04-29 16:59:02.000000,1248.39,INR,netbanking,DEV_636008dab9,IP_5e4f899f17,IN,Chennai,success,,0,0,0
TXN_5ab24a1333,CUST_00853,MER_0028,2025-04-29 17:00:26.000000,958.4,INR,netbanking,DEV_34293f840e,IP_496d69675e,IN,Bangalore,success,,0,0,0
TXN_87cb0439d6,CUST_07377,MER_0017,2025-04-29 17:01:04.000000,353.11,INR,upi,DEV_3843d13823,IP_66b233698b,IN,Delhi,success,,0,0,0
TXN_5f9cba0fc0,CUST_02117,MER_0019,2025-04-29 17:02:00.000000,492.61,INR,upi,DEV_b02e63151f,IP_dee6116dff,IN,Mumbai,success,,0,0,0
TXN_206503dec7,CUST_03236,MER_0030,2025-04-29 17:13:09.000000,1415.73,INR,netbanking,DEV_e36abf6f26,IP_5526e27ef3,IN,Mumbai,success,,0,0,0
TXN_83e1692620,CUST_03334,MER_0028,2025-04-29 17:15:25.000000,148.83,INR,wallet,DEV_18a36986ed,IP_db6942ea46,IN,Pune,success,,0,0,0
TXN_a7e161d36f,CUST_02181,MER_0014,2025-04-29 17:21:56.000000,477.94,INR,card,DEV_b521cc5e98,IP_8d9339b2fe,IN,Chennai,success,,0,0,0
TXN_0e0189da93,CUST_02303,MER_0000,2025-04-29 17:22:27.000000,102.12,INR,upi,DEV_d2ae519db5,IP_4d0e33d6c3,IN,Chennai,success,,0,0,0
TXN_5f746ad600,CUST_05545,MER_0007,2025-04-29 17:23:56.000000,652.43,INR,wallet,DEV_08e9018ee6,IP_3b10290f0d,IN,Chennai,success,,0,0,0
TXN_a230597adb,CUST_04999,MER_0003,2025-04-29 17:30:55.000000,257.05,INR,upi,DEV_c7154a7428,IP_dd2f64d345,IN,Bangalore,success,,0,0,0
TXN_bc4a9f6dda,CUST_07995,MER_0004,2025-04-29 17:33:39.000000,245.98,INR,netbanking,DEV_77b761c486,IP_fd3850c93c,IN,Pune,success,,0,0,0
TXN_580b2b3ea6,CUST_00514,MER_0030,2025-04-29 17:35:18.000000,1337.64,INR,netbanking,DEV_695eb360c8,IP_4998cc3edf,IN,Ahmedabad,success,,0,0,0
TXN_fa530c7915,CUST_04343,MER_0036,2025-04-29 17:47:27.000000,484.55,INR,card,DEV_c341872fbb,IP_ddb6f8961e,IN,Ahmedabad,success,,0,0,0
TXN_5307d55cbd,CUST_05574,MER_0039,2025-04-29 17:51:30.000000,425.13,INR,wallet,DEV_dbcd8f3d2a,IP_c945ce11d5,IN,Kolkata,success,,0,0,0
TXN_b6c0ad7020,CUST_05760,MER_0007,2025-04-29 18:04:00.000000,137.94,INR,netbanking,DEV_48cab21bb3,IP_35621c7b7c,IN,Pune,success,,0,0,0
TXN_83632ae22e,CUST_04129,MER_0020,2025-04-29 18:05:34.000000,277.48,INR,netbanking,DEV_3a1037d102,IP_44bc65f918,IN,Ahmedabad,success,,0,0,0
TXN_bf80108b78,CUST_07413,MER_0029,2025-04-29 18:06:13.000000,1980.31,INR,netbanking,DEV_50d33aabf3,IP_be9c8151ce,IN,Ahmedabad,success,,0,0,0
TXN_e6de9f2034,CUST_03102,MER_0035,2025-04-29 18:06:18.000000,1520.0,INR,upi,DEV_ec8170e531,IP_5f978d4aaf,IN,Hyderabad,success,,0,0,0
TXN_6a79bf458e,CUST_02818,MER_0036,2025-04-29 18:07:00.000000,313.72,INR,upi,DEV_1b184bfd22,IP_35a9a400c7,IN,Kolkata,success,,0,0,0
TXN_44b3622a4c,CUST_01028,MER_0039,2025-04-29 18:07:56.000000,2129.99,INR,netbanking,DEV_0a04f4054f,IP_d9c626355d,IN,Chennai,success,,0,0,0
TXN_2723b7bb53,CUST_06775,MER_0030,2025-04-29 18:16:59.000000,500.1,INR,netbanking,DEV_6d9166f523,IP_111dcb5617,IN,Bangalore,success,,0,0,0
TXN_1cfc6b0939,CUST_05945,MER_0029,2025-04-29 18:17:00.000000,1101.67,INR,wallet,DEV_b8cfe5818b,IP_846a363a39,IN,Mumbai,success,,0,0,0
TXN_c28aed6c54,CUST_00687,MER_0039,2025-04-29 18:19:24.000000,366.22,INR,wallet,DEV_84d1675e93,IP_8523615034,IN,Mumbai,success,,0,0,0
TXN_1a77b90f25,CUST_02699,MER_0003,2025-04-29 18:19:35.000000,364.12,INR,upi,DEV_b35871e9c8,IP_3904f5fbd3,IN,Hyderabad,success,,0,0,0
TXN_d615fbb29e,CUST_00272,MER_0019,2025-04-29 18:21:07.000000,2095.45,INR,wallet,DEV_77aa3776d1,IP_7785379ecd,IN,Bangalore,success,,0,0,0
TXN_62a6c2dfe0,CUST_07942,MER_0005,2025-04-29 18:31:16.000000,379.51,INR,upi,DEV_1514dcdb00,IP_66ab85f0a7,IN,Hyderabad,success,,0,0,0
TXN_fcc2ea7211,CUST_03922,MER_0008,2025-04-29 18:40:25.000000,1100.89,INR,card,DEV_19acbb0d7e,IP_ca9a7eddad,IN,Pune,success,,0,0,0
TXN_8a15a617d2,CUST_05328,MER_0021,2025-04-29 18:41:11.000000,322.56,INR,netbanking,DEV_708e6c05de,IP_970aa65f68,IN,Kolkata,success,,0,0,0
TXN_033ba65ac9,CUST_03228,MER_0018,2025-04-29 18:42:45.000000,348.54,INR,netbanking,DEV_c2f0013aca,IP_8ca4d29880,IN,Pune,success,,0,0,0
TXN_e9526b0461,CUST_06609,MER_0015,2025-04-29 18:51:17.000000,257.66,INR,netbanking,DEV_2fb93d4361,IP_8c918cee81,IN,Hyderabad,success,,0,0,0
TXN_59b0dc3d1d,CUST_02288,MER_0039,2025-04-29 18:57:07.000000,538.33,INR,wallet,DEV_507a06b9df,IP_e2657626a9,IN,Kolkata,success,,0,0,0
TXN_11cdf1d282,CUST_04618,MER_0032,2025-04-29 18:59:56.000000,499.8,INR,netbanking,DEV_bdb0e9f452,IP_700be057da,IN,Kolkata,success,,0,0,0
TXN_cf6e8d113c,CUST_05797,MER_0014,2025-04-29 19:03:06.000000,619.6,INR,card,DEV_106b42e0d6,IP_134e19f910,IN,Kolkata,success,,0,0,0
TXN_8904b17357,CUST_03614,MER_0032,2025-04-29 19:03:18.000000,382.05,INR,card,DEV_24a223a3fc,IP_ca6405a7a4,IN,Mumbai,success,,0,0,0
TXN_f6cc139a24,CUST_04894,MER_0024,2025-04-29 19:06:42.000000,233.73,INR,netbanking,DEV_0d31ba924f,IP_bbeee5f0bd,IN,Bangalore,success,,0,0,0
TXN_5cce98fc12,CUST_03628,MER_0004,2025-04-29 19:09:37.000000,1195.05,INR,upi,DEV_56e603d10d,IP_3a72b25625,IN,Mumbai,success,,0,0,0
TXN_37e86f2562,CUST_07902,MER_0029,2025-04-29 19:13:51.000000,521.95,INR,wallet,DEV_33f7ac6825,IP_aa3f08454c,IN,Ahmedabad,success,,0,0,0
TXN_2c6b96cc5b,CUST_02044,MER_0034,2025-04-29 19:16:42.000000,379.54,INR,card,DEV_53b883fd8f,IP_e0f2bff748,IN,Pune,success,,0,0,0
TXN_ec19a38a43,CUST_07930,MER_0035,2025-04-29 19:17:11.000000,1171.63,INR,wallet,DEV_d3a023d30e,IP_867b5f7150,IN,Bangalore,success,,0,0,0
TXN_8bf1148e49,CUST_06217,MER_0032,2025-04-29 19:20:59.000000,1193.44,INR,wallet,DEV_9d2c4f18a8,IP_13de40a075,IN,Hyderabad,success,,0,0,0
TXN_dc8f8153b1,CUST_03528,MER_0028,2025-04-29 19:21:22.000000,1240.09,INR,netbanking,DEV_42705d7bf3,IP_cd8bc648e2,IN,Kolkata,success,,0,0,0
TXN_56cbda586d,CUST_06779,MER_0000,2025-04-29 19:24:00.000000,407.3,INR,card,DEV_5f1139b827,IP_8b83000480,IN,Chennai,success,,0,0,0
TXN_775717656c,CUST_01711,MER_0005,2025-04-29 19:34:28.000000,361.85,INR,card,DEV_7d694ba690,IP_9b7e921b68,IN,Kolkata,success,,0,0,0
TXN_11a0cc2ce8,CUST_07299,MER_0002,2025-04-29 19:35:39.000000,343.9,INR,upi,DEV_09c6628529,IP_26134899cc,IN,Pune,success,,0,0,0
TXN_41a3b83665,CUST_06222,MER_0018,2025-04-29 19:36:46.000000,368.79,INR,wallet,DEV_9460417858,IP_56fbd28c80,IN,Pune,success,,0,0,0
TXN_00e0b6c88e,CUST_05021,MER_0016,2025-04-29 19:38:40.000000,555.68,INR,netbanking,DEV_9a18c67a08,IP_17366ce675,IN,Ahmedabad,success,,0,0,0
TXN_45f71c8883,CUST_03295,MER_0017,2025-04-29 19:39:27.000000,531.11,INR,netbanking,DEV_bafea21285,IP_85a2c5624c,IN,Mumbai,success,,0,0,0
TXN_0bfc73304f,CUST_07574,MER_0034,2025-04-29 19:43:37.000000,367.96,INR,upi,DEV_5a1998aa00,IP_2ea23f7b9c,IN,Kolkata,success,,0,0,0
TXN_d327d4008d,CUST_06091,MER_0016,2025-04-29 19:45:01.000000,437.27,INR,upi,DEV_76ef377c0a,IP_666490d370,IN,Chennai,success,,0,0,0
TXN_578f7db4a4,CUST_04682,MER_0032,2025-04-29 19:55:13.000000,118.0,INR,wallet,DEV_1416252814,IP_581dc778a4,IN,Chennai,success,,0,0,0
TXN_819714773a,CUST_07557,MER_0000,2025-04-29 20:00:25.000000,547.1,INR,wallet,DEV_133c5da01e,IP_23d1782ec9,IN,Chennai,success,,0,0,0
TXN_bd0cef9304,CUST_00473,MER_0004,2025-04-29 20:05:25.000000,430.06,INR,card,DEV_82381d7a31,IP_8b66523080,IN,Pune,success,,0,0,0
TXN_c4a7bec2b0,CUST_06924,MER_0023,2025-04-29 20:12:56.000000,332.08,INR,netbanking,DEV_865c7f54c1,IP_1feddb056c,IN,Bangalore,success,,0,0,0
TXN_214ccb50ec,CUST_04640,MER_0003,2025-04-29 20:20:26.000000,441.21,INR,wallet,DEV_a8328fbe09,IP_d005039e8d,IN,Mumbai,success,,0,0,0
TXN_702dd29b6c,CUST_00859,MER_0005,2025-04-29 20:21:31.000000,149.99,INR,upi,DEV_a1e200551c,IP_90735e26d9,IN,Delhi,success,,0,0,0
TXN_200c921287,CUST_01200,MER_0005,2025-04-29 20:21:38.000000,433.8,INR,card,DEV_5516a03716,IP_31dc4e1e64,IN,Hyderabad,success,,0,0,0
TXN_4a5dd2e669,CUST_03758,MER_0014,2025-04-29 20:24:05.000000,3233.01,INR,upi,DEV_7f8d0a1fef,IP_dbcd0548e6,IN,Ahmedabad,success,,0,0,0
TXN_1f99c06621,CUST_05077,MER_0012,2025-04-29 20:24:06.000000,412.08,INR,upi,DEV_83247663d4,IP_3707bc5b8f,IN,Bangalore,success,,0,0,0
TXN_df8434962f,CUST_06003,MER_0029,2025-04-29 20:24:39.000000,631.56,INR,upi,DEV_c34c1940ef,IP_a5884fc718,IN,Bangalore,success,,0,0,0
TXN_ffd485c7e9,CUST_05083,MER_0038,2025-04-29 20:35:22.000000,1044.93,INR,wallet,DEV_eca30edf30,IP_358c229dd5,IN,Mumbai,success,,0,0,0
TXN_ac357ad43e,CUST_02750,MER_0018,2025-04-29 20:36:56.000000,615.9,INR,netbanking,DEV_373ff90b25,IP_a2bf5bf3be,IN,Bangalore,success,,0,0,0
TXN_4542528ec3,CUST_04180,MER_0029,2025-04-29 20:37:20.000000,744.18,INR,wallet,DEV_c1ea27f902,IP_01ce181670,IN,Mumbai,success,,0,0,0
TXN_4497f3089a,CUST_07323,MER_0025,2025-04-29 20:45:19.000000,352.6,INR,wallet,DEV_c2d2a16766,IP_464dc94266,IN,Kolkata,success,,0,0,0
TXN_72692417ad,CUST_06110,MER_0027,2025-04-29 21:01:50.000000,570.09,INR,card,DEV_33a62fc1d7,IP_5439480a0c,IN,Delhi,success,,0,0,0
TXN_c0f0890e67,CUST_03372,MER_0004,2025-04-29 21:05:49.000000,369.74,INR,upi,DEV_a714772300,IP_ede360d950,IN,Hyderabad,success,,0,0,0
TXN_a75933a58f,CUST_07214,MER_0027,2025-04-29 21:17:29.000000,635.16,INR,wallet,DEV_8b754917e9,IP_685a6523c3,IN,Hyderabad,success,,0,0,0
TXN_3ba409a83d,CUST_01457,MER_0037,2025-04-29 21:21:23.000000,142.19,INR,wallet,DEV_0517fe3ede,IP_eb05b8efd7,IN,Chennai,success,,0,0,0
TXN_28bd87316b,CUST_00569,MER_0032,2025-04-29 21:21:51.000000,685.55,INR,upi,DEV_83ac9c0bc2,IP_feba426da2,IN,Chennai,success,,0,0,0
TXN_6509c111ea,CUST_04388,MER_0012,2025-04-29 21:34:53.000000,347.18,INR,upi,DEV_8041ee4d85,IP_12183ecfc6,IN,Pune,success,,0,0,0
TXN_da4bcc674c,CUST_03212,MER_0010,2025-04-29 21:39:48.000000,897.49,INR,card,DEV_807f257ee6,IP_e5340c2b9b,IN,Ahmedabad,success,,0,0,0
TXN_790bc25933,CUST_03600,MER_0036,2025-04-29 21:50:10.000000,303.41,INR,netbanking,DEV_22049e26f3,IP_d11a299230,IN,Kolkata,success,,0,0,0
TXN_7ad1d63e2c,CUST_00201,MER_0013,2025-04-29 22:05:31.000000,467.34,INR,wallet,DEV_33b1468f5f,IP_5a8106d1dd,IN,Pune,success,,0,0,0
TXN_2eb17fc738,CUST_00349,MER_0025,2025-04-29 22:15:36.000000,359.33,INR,card,DEV_4de21892bb,IP_ef93c8bbae,IN,Kolkata,success,,0,0,0
TXN_e57cea10d2,CUST_04384,MER_0022,2025-04-29 22:18:26.000000,420.5,INR,upi,DEV_3af27e3a61,IP_eae1af0fb4,IN,Ahmedabad,success,,0,0,0
TXN_4bf1cdca73,CUST_04423,MER_0019,2025-04-29 22:22:23.000000,1743.64,INR,upi,DEV_f733d1af47,IP_61ffbd250a,IN,Mumbai,success,,0,0,0
TXN_942bace1a6,CUST_02099,MER_0034,2025-04-29 22:25:01.000000,621.39,INR,netbanking,DEV_9ce5346076,IP_31688157d0,IN,Pune,success,,0,0,0
TXN_93de6f136a,CUST_01834,MER_0001,2025-04-29 22:26:21.000000,410.07,INR,wallet,DEV_1ef01b61d5,IP_85e9964034,IN,Mumbai,success,,0,0,0
TXN_e62fa7413b,CUST_06159,MER_0019,2025-04-29 22:28:07.000000,744.29,INR,upi,DEV_e4580bbc7b,IP_614e94e80b,IN,Bangalore,success,,0,0,0
TXN_d72f077634,CUST_06090,MER_0020,2025-04-29 22:44:30.000000,1877.62,INR,card,DEV_4a1f90b082,IP_22f3129df9,AE,Dubai,success,,0,0,1
TXN_974c7554e9,CUST_05360,MER_0020,2025-04-29 22:50:04.000000,342.04,INR,wallet,DEV_da826d4a0a,IP_5311520b72,IN,Pune,success,,0,0,0
TXN_8e64d37218,CUST_05297,MER_0001,2025-04-29 23:04:40.000000,217.81,INR,wallet,DEV_a727a2db11,IP_caac6e6937,IN,Ahmedabad,success,,0,0,0
TXN_d718b50261,CUST_02600,MER_0038,2025-04-29 23:07:46.000000,390.04,INR,card,DEV_12fdb933ca,IP_f7d511d684,IN,Kolkata,success,,0,1,0
TXN_22755341e8,CUST_03538,MER_0012,2025-04-29 23:09:27.000000,1974.92,INR,netbanking,DEV_c6b43a87c1,IP_f920d81a7d,IN,Ahmedabad,success,,0,0,0
TXN_9f3bf86b03,CUST_03880,MER_0030,2025-04-29 23:10:08.000000,951.12,INR,netbanking,DEV_2054db7144,IP_db18c96ebf,IN,Kolkata,success,,0,0,0
TXN_28171844d7,CUST_04280,MER_0002,2025-04-29 23:15:14.000000,174.39,INR,netbanking,DEV_c75ee8b797,IP_0eb8f3b1e3,IN,Pune,success,,0,0,0
TXN_1e04300c33,CUST_02927,MER_0007,2025-04-29 23:45:39.000000,759.81,INR,card,DEV_879a4b09cc,IP_3dd33c3b88,IN,Pune,success,,0,0,0
TXN_4f3a6c4dd3,CUST_03570,MER_0004,2025-04-29 23:49:07.000000,228.15,INR,wallet,DEV_37c94e427f,IP_b1e643dcaa,IN,Delhi,success,,0,0,0
TXN_206c94722b,CUST_01198,MER_0038,2025-04-29 23:55:35.000000,137.36,INR,card,DEV_1355ff8372,IP_931e112a76,IN,Chennai,success,,0,0,0
TXN_3aac0c88bc,CUST_01176,MER_0017,2025-04-29 23:56:58.000000,225.69,INR,wallet,DEV_6b89b9ee5b,IP_83ee4a3b8e,IN,Ahmedabad,success,,0,0,0
TXN_71019f9d02,CUST_05058,MER_0017,2025-04-30 00:05:38.000000,510.97,INR,wallet,DEV_fecf0ff7e4,IP_1c9315b1fe,IN,Mumbai,success,,0,0,0
TXN_b6af92b19d,CUST_04461,MER_0032,2025-04-30 00:12:04.000000,1135.47,INR,wallet,DEV_63fb0303b3,IP_5e2e0a23be,IN,Kolkata,success,,0,0,0
TXN_65256b7932,CUST_02310,MER_0010,2025-04-30 00:21:33.000000,214.04,INR,wallet,DEV_f0e7585af5,IP_82d1a35a04,IN,Kolkata,success,,0,0,0
TXN_8c04df5b39,CUST_03564,MER_0027,2025-04-30 00:34:48.000000,1129.59,INR,card,DEV_8809d8e1dc,IP_061c7e5ffb,IN,Ahmedabad,success,,0,0,0
TXN_bb1925df58,CUST_03926,MER_0015,2025-04-30 00:42:15.000000,569.39,INR,netbanking,DEV_02804b6c96,IP_b6b2444c22,IN,Delhi,success,,0,0,0
TXN_119e887823,CUST_02982,MER_0021,2025-04-30 01:02:11.000000,252.51,INR,netbanking,DEV_f10bfa71b8,IP_0b4654ad4b,IN,Bangalore,success,,0,0,0
TXN_5846500b30,CUST_01087,MER_0013,2025-04-30 01:02:27.000000,172.5,INR,upi,DEV_9619a39764,IP_5d261dcd14,IN,Mumbai,success,,0,0,0
TXN_1b1539a12c,CUST_04647,MER_0000,2025-04-30 01:03:25.000000,1038.33,INR,card,DEV_af190477b6,IP_cc8f37c9e1,IN,Delhi,success,,0,0,0
