ip_id,country,customer_count,transaction_count
IP_7cd3947701,IN,1,5
IP_7cd4dab487,IN,1,11
IP_7cd8a2c890,IN,1,20
IP_7cdcf31c73,IN,1,10
IP_7ce74bc9bc,IN,1,11
IP_7ce844b4f5,IN,1,9
IP_7cee4e6a9c,IN,1,10
IP_7ceedf1e01,IN,1,10
IP_7cf8e7bd25,AE,1,2
IP_7cfce7a745,IN,1,13
IP_7d01328380,IN,1,12
IP_7d03f07259,AE,1,1
IP_7d04b4bcda,IN,1,14
IP_7d0ac30d37,IN,1,12
IP_7d0add2e0c,IN,1,10
IP_7d1f5dc8e5,GB,1,2
IP_7d26e1d1f3,IN,1,7
IP_7d3604058b,IN,1,11
IP_7d37354e67,IN,1,9
IP_7d4d2b3f03,IN,1,12
IP_7d5d8ec35f,IN,1,3
IP_7d6bff5355,IN,1,11
IP_7d6c86d99d,IN,1,7
IP_7d711074bc,IN,1,12
IP_7d72928d90,IN,1,13
IP_7d72b8b710,IN,1,4
IP_7d7a66b42c,IN,1,9
IP_7d878cbb29,IN,1,11
IP_7d8b3c3dad,IN,1,9
IP_7d8f9aba1c,IN,1,14
IP_7d91cea9a9,IN,1,16
IP_7daf9b4183,IN,1,14
IP_7db1de3ca7,IN,1,15
IP_7db5c2b563,IN,1,9
IP_7dba852a7b,IN,1,16
IP_7dbf89b561,IN,1,9
IP_7dc1e3289c,IN,1,13
IP_7dc470a837,IN,1,6
IP_7de5bce2b9,IN,1,12
IP_7de94a19c6,AE,1,1
IP_7dfeb05310,IN,1,9
IP_7e04b844c2,IN,1,13
IP_7e0bc8e22d,IN,1,12
IP_7e1ae1c1fa,IN,1,9
IP_7e2d20c2d3,IN,1,13
IP_7e3305e9ab,IN,1,13
IP_7e36428ce6,IN,1,20
IP_7e38b1c719,IN,1,8
IP_7e48d1f178,IN,1,15
IP_7e682c5a3e,IN,1,8
IP_7e6c221e64,IN,1,13
IP_7e6d18fa3a,IN,1,7
IP_7e6f9a5d6f,IN,1,9
IP_7e7961184c,IN,1,14
IP_7e7c5f77e9,IN,1,12
IP_7e7c76ef66,IN,1,14
IP_7e8b260d37,IN,1,11
IP_7e8c1251cf,IN,1,15
IP_7e922c46d1,IN,1,8
IP_7e97ef72ea,IN,1,12
IP_7e98516bef,IN,1,15
IP_7ea2f8684f,IN,1,3
IP_7ea6a4ad91,IN,1,10
IP_7eb123380d,IN,1,14
IP_7ebe07fa89,IN,1,10
IP_7ec2e82b2f,IN,1,18
IP_7ec5efee38,IN,1,17
IP_7ed92de94f,IN,1,17
IP_7ed9a318d0,IN,1,10
IP_7ee2d927ed,IN,1,20
IP_7eef6a6d0a,IN,1,13
IP_7ef211d685,IN,1,14
IP_7efab7da52,IN,1,11
IP_7f06838c20,IN,1,8
IP_7f0d57e379,IN,1,9
IP_7f12536037,IN,1,14
IP_7f125f076d,IN,1,12
IP_7f1919ed50,IN,1,9
IP_7f1c14e96d,IN,1,9
IP_7f373023bc,IN,1,12
IP_7f39c38a42,IN,1,8
IP_7f445f37eb,IN,1,7
IP_7f49167314,IN,1,8
IP_7f4ffd5c29,IN,1,12
IP_7f546afaa3,IN,1,17
IP_7f57ee734d,IN,1,17
IP_7f78af9083,IN,1,16
IP_7f7914789d,IN,1,14
IP_7f845c2c1d,IN,1,8
IP_7f8e72dbdf,IN,1,8
IP_7f9bbc838b,IN,1,10
IP_7f9e0c417c,IN,1,8
IP_7fad94000b,IN,1,12
IP_7fb62ae291,IN,1,17
IP_7fb96e563d,IN,1,13
IP_7fc0c3baa4,IN,1,15
IP_7fca081c1a,IN,1,16
IP_7fd79e5418,IN,1,10
IP_7fdbefcb5b,IN,1,15
IP_7fdd86dd17,IN,1,15
IP_7fe064bd9d,IN,1,11
IP_7ff22b524a,IN,1,8
IP_7ff347ff24,IN,1,19
IP_7ff895f5b6,IN,1,11
IP_8003100200,IN,1,8
IP_8017a4b402,IN,1,8
IP_8019c1a081,IN,1,13
IP_80241aa8ae,IN,1,17
IP_8027681eea,IN,1,26
IP_803b19b520,AE,1,1
IP_8042856d3c,IN,1,20
IP_8045418061,IN,1,19
IP_80454e58cf,IN,1,11
IP_8049412640,IN,1,8
IP_805dac849e,IN,1,7
IP_807845c893,IN,1,11
IP_807862d264,IN,1,19
IP_807ad851d9,IN,1,7
IP_80882bd5c1,IN,1,7
IP_8088fdf0f9,IN,1,9
IP_808ec51841,IN,1,12
IP_8094289e79,IN,1,7
IP_80a2be4c77,IN,1,11
IP_80a9e0df53,IN,1,16
IP_80ac1afe90,IN,1,13
IP_80bee465ad,IN,1,13
IP_80c27e2624,IN,1,16
IP_80cd1547cd,IN,1,15
IP_80d9201269,IN,1,8
IP_80dbaf9609,IN,1,11
IP_80e066f286,IN,1,14
IP_80ea3232f8,IN,1,11
IP_80eeaf3208,IN,1,17
IP_80f1b75e99,SG,1,2
IP_80fab23fd5,IN,1,7
IP_81002b4cd9,IN,1,11
IP_81024aed42,IN,1,8
IP_811080faa7,IN,1,13
IP_81238d29e4,IN,1,11
IP_812ad89be3,IN,1,15
IP_81347bc850,IN,1,10
IP_8135cba6dd,IN,1,9
IP_8144b55f4e,IN,1,14
IP_815f20eacc,IN,1,17
IP_8164822de8,IN,1,13
IP_816cdad457,IN,1,13
IP_817207b914,IN,1,18
IP_81758f21cd,IN,1,9
IP_817dc1b5c0,IN,1,5
IP_8180065d8a,IN,1,13
IP_81812bc545,IN,1,17
IP_81846fedaf,IN,1,12
IP_818cac91b1,IN,1,13
IP_818cca1343,IN,1,19
IP_818d1b654d,IN,1,11
IP_818d7d40f3,IN,1,12
IP_818e57e3f7,IN,1,4
IP_819073320f,IN,1,18
IP_819ba55a0c,IN,1,10
IP_81a0bb410e,IN,1,15
IP_81bba793ef,IN,1,7
IP_81ca85f50e,IN,1,16
IP_81cd51c427,IN,1,18
IP_81cf4a1b26,IN,1,9
IP_81e1ee3855,IN,1,10
IP_81e7fe99b1,IN,1,10
IP_81eea528e4,AE,1,1
IP_81ef120d98,IN,1,11
IP_81ef36bf9b,IN,1,11
IP_81f0c1edcc,IN,1,14
IP_81f4240d03,IN,1,14
IP_81f4cee20b,IN,1,11
IP_81f6a66da2,IN,1,15
IP_81f9d35248,IN,1,8
IP_81fe83d591,IN,1,9
IP_8208f67f02,IN,1,12
IP_821b1de095,IN,1,10
IP_821f1f1847,IN,1,13
IP_8220347fcc,IN,1,9
IP_822b096fb5,IN,1,11
IP_822bb879d8,IN,1,12
IP_823c0ecc87,IN,1,9
IP_8251581b00,IN,1,10
IP_82530f8142,IN,1,7
IP_825b5f38b3,IN,1,9
IP_825d2053bf,IN,1,14
IP_82689cf40a,IN,1,10
IP_826a13a896,IN,1,12
IP_826aa4e392,IN,1,14
IP_827235d330,IN,1,14
IP_8273603eb6,IN,1,14
IP_827e8c0b84,IN,1,12
IP_8283b5b674,IN,1,11
IP_82910888bd,IN,1,12
IP_8294a40748,IN,1,9
IP_829f80a86e,IN,1,14
IP_82a983f2a3,IN,1,18
IP_82b8690b46,IN,1,15
IP_82c6d9faac,IN,1,8
IP_82ca2b2b9f,IN,1,12
IP_82cf524b7e,IN,1,12
IP_82d0030949,IN,1,9
IP_82dda7c9c8,IN,1,9
IP_82df4a5a70,IN,1,8
IP_82f154c11b,IN,1,11
IP_82f7ea066a,GB,1,1
IP_82fe3e0812,IN,1,10
IP_830761c2af,IN,1,19
IP_83082212ad,IN,1,14
IP_830dd5cb4c,IN,1,14
IP_830ebd8657,IN,1,15
IP_831393cab8,IN,1,20
IP_8314aee547,IN,1,22
IP_831c94938f,IN,1,7
IP_8327b20c08,IN,1,7
IP_832d310c17,IN,1,10
IP_8338b84ebf,IN,1,10
IP_835bfb4a86,IN,1,16
IP_8360ab259e,IN,1,14
IP_8361a26185,IN,1,7
IP_836b4e3632,IN,1,12
IP_836ed897ac,IN,1,9
IP_8378ba828f,IN,1,19
IP_838771dcc7,IN,1,16
IP_838a456937,IN,1,14
IP_838d650755,IN,1,15
IP_839100a253,IN,1,11
IP_83a70a3ae9,IN,1,15
IP_83aa117d39,IN,1,9
IP_83be506b0f,IN,1,13
IP_83beb1b273,IN,1,11
IP_83bf076276,IN,1,18
IP_83c149a4c9,IN,1,9
IP_83c14d3462,IN,1,11
IP_83c35016ac,IN,1,12
IP_83c40ab863,IN,1,8
IP_83c6359ef6,IN,1,11
IP_83cca6b4ed,IN,1,9
IP_83d24045c7,IN,1,10
IP_83d772c307,IN,1,8
IP_83dba54031,IN,1,16
IP_83deb0ce55,IN,1,13
IP_83e1b3c7f6,IN,1,9
IP_83e3e83dc1,IN,1,13
IP_83e880cbf2,IN,1,16
IP_83ebbff662,IN,1,13
IP_83ec56348e,IN,1,15
IP_83f1507553,IN,1,17
IP_83f1e8ed28,IN,1,10
IP_83f509c8f7,IN,1,14
IP_83f99dbca0,IN,1,15
IP_84089da55a,AE,1,1
IP_840d93a343,IN,1,12
IP_8416aa4ca7,IN,1,15
IP_8421dec4b1,IN,1,12
IP_842743e72e,IN,1,6
IP_84279962be,AE,1,1
IP_842f9f0277,IN,1,16
IP_8436475ce4,IN,1,14
IP_843671a806,SG,1,2
IP_8436ab6eae,IN,1,12
IP_843703be19,IN,1,15
IP_8446cb0e14,IN,1,27
IP_844a741a00,IN,1,8
IP_845a28abd1,IN,1,10
IP_845b22f1e4,IN,1,15
IP_845d55e2e5,IN,1,17
IP_8460fc224e,IN,1,10
IP_846246acf3,IN,1,21
IP_846806a34c,IN,1,13
IP_846c2753ee,IN,1,7
IP_8474ad8e62,IN,1,5
IP_84792c8a20,IN,1,7
IP_848d65551b,IN,1,15
IP_8499838b9b,IN,2,8
IP_84a08a99d3,IN,1,18
IP_84a4bd9bfe,IN,1,25
IP_84a7186a14,IN,1,12
IP_84b560f1c7,IN,1,16
IP_84c0d2fd7e,IN,1,9
IP_84c3668ea9,IN,1,13
IP_84c9b2f2c7,IN,1,9
IP_84db6edab3,IN,1,11
IP_84e2f8e5fb,IN,1,14
IP_84ec655d02,IN,1,13
IP_84f8dca00a,IN,1,14
IP_8503748aea,IN,1,12
IP_8503953b4a,IN,1,17
IP_85056f8f6f,IN,1,15
IP_85119335f3,IN,1,17
IP_8517de8bea,IN,1,21
IP_8522335d0e,IN,1,7
IP_8522a2c43b,IN,1,12
IP_852beb3bd7,IN,1,9
IP_852ecda60c,IN,1,6
IP_853c9bdd32,IN,1,13
IP_8540e0a52c,IN,1,9
IP_85419ae0f0,GB,1,1
IP_85435566f3,IN,1,9
IP_85460eaf24,IN,1,14
IP_85469abbc8,IN,1,10
IP_855e0d40f1,IN,1,11
IP_856edd7cc3,IN,1,9
IP_857b4857a7,IN,1,8
IP_858e5e0117,IN,1,11
IP_8591c15b9a,IN,1,8
IP_859e4a4d7a,IN,1,13
IP_859eceb987,IN,1,13
IP_85b09195bc,IN,1,16
IP_85b1b5b166,IN,1,11
IP_85b7243520,IN,1,14
IP_85c4a405ae,IN,1,7
IP_85ccd75006,IN,1,11
IP_85cd9ca7d0,IN,1,9
IP_85dd6f28bc,IN,1,13
IP_85e48874b8,IN,1,9
IP_85ebc73b59,IN,1,10
IP_85f4f376d3,GB,1,1
IP_85f8715a58,IN,1,9
IP_85faeee10a,IN,1,12
IP_85fb4991a5,IN,1,13
IP_860605d914,IN,1,9
IP_8607a52483,IN,1,10
IP_860ce35b2b,IN,1,6
IP_860d71f8f8,IN,1,18
IP_86112b134a,IN,1,12
IP_86114a29c2,IN,1,10
IP_861696ada3,IN,1,12
IP_861b19c9fe,IN,1,13
IP_861b8c44db,IN,1,15
IP_86218e28e1,IN,1,10
IP_8628c4bacd,IN,1,11
IP_862bb7a8fc,IN,1,12
IP_86320de1ad,IN,1,11
IP_8636acf9e6,IN,1,12
IP_863711f8e2,US,1,1
IP_8649347e2e,IN,1,12
IP_864ea9e00c,IN,1,22
IP_8656d9a6ac,IN,1,2
IP_865c89a836,IN,1,17
IP_866251aa13,IN,1,9
IP_8666230015,IN,1,8
IP_86662cfe57,SG,1,2
IP_8674580a12,IN,1,16
IP_8677fe83da,IN,1,15
IP_867ab3bdcf,IN,1,8
IP_867dedaf7f,IN,1,13
IP_867f68fcc4,IN,1,15
IP_86829cbcf6,IN,1,14
IP_8682abc1a4,IN,1,10
IP_8683f474ce,IN,1,13
IP_868732cc61,IN,1,12
IP_868ae2bc78,IN,1,11
IP_868d711707,IN,1,10
IP_86a3b346c4,IN,1,14
IP_86a91eca55,IN,1,22
IP_86c0a42807,IN,1,7
IP_86c0fc4d8b,IN,1,14
IP_86c7b921cd,IN,1,14
IP_86c9840807,IN,1,15
IP_86cb72d787,IN,1,25
IP_86d47c9e0d,IN,1,10
IP_86df96298c,IN,1,12
IP_86e895cc01,SG,1,3
IP_86ea35df42,SG,1,1
IP_86ed2fa379,IN,1,15
IP_86f6417d8d,IN,1,24
IP_86fc1a72e4,IN,1,12
IP_86fcb23912,IN,1,6
IP_86fde2b48c,IN,1,12
IP_86fe8f13a3,IN,1,8
IP_871a1b54a2,IN,1,11
IP_87380afa01,IN,1,12
IP_874148e1ec,IN,1,18
IP_8743b346c3,IN,1,11
IP_87484684ab,IN,1,25
IP_874b0bce35,IN,1,7
IP_874cbd436b,IN,1,7
IP_87513a497d,IN,1,9
IP_8757301c48,IN,1,10
IP_875d07b71b,IN,1,6
IP_875e3aca6c,IN,1,10
IP_876284439a,IN,1,7
IP_8762889313,IN,1,14
IP_8764ed5710,IN,1,13
IP_876af45b8b,IN,1,9
IP_876cc50fde,US,1,1
IP_87797ca049,IN,1,7
IP_877a5c4c76,IN,1,15
IP_877b17ea2b,IN,1,10
IP_878ad5774d,IN,1,12
IP_879d9f3fed,IN,1,12
IP_87acb364e6,IN,1,16
IP_87b5f8d8aa,GB,1,1
IP_87bd0fef00,IN,1,13
IP_87c66fc13b,IN,1,13
IP_87c7d2e13e,IN,1,15
IP_87ce49785e,IN,1,16
IP_87e1fd5ab0,IN,1,13
IP_87e2c451b9,IN,1,14
IP_87e3e63a36,IN,1,16
IP_87e7b9320b,IN,1,10
IP_87e8b1b211,IN,1,21
IP_87ed8c62d5,IN,1,16
IP_87f455cf97,IN,1,17
IP_87f892a8a4,IN,1,14
IP_87f8c23c04,IN,1,17
IP_88002aba92,IN,1,9
IP_8802f3804a,IN,1,15
IP_8819c91eef,IN,1,10
IP_8821fc7f83,IN,1,7
IP_8823ce6549,IN,1,9
IP_88262e2ab0,IN,1,13
IP_882b1d06c1,IN,1,7
IP_882c7ce645,IN,1,10
IP_8849b9d707,IN,1,6
IP_884ca71b88,IN,1,16
IP_886cf8025a,IN,1,14
IP_886ef7be07,IN,1,12
IP_88798d9496,IN,1,11
IP_8883764bd0,IN,1,11
IP_888943a410,IN,1,22
IP_888b70ac1a,IN,1,9
IP_88a0105547,IN,1,14
IP_88aa885a14,GB,1,3
IP_88bedb4a95,IN,1,15
IP_88c2c3d902,IN,1,7
IP_88db860823,IN,1,11
IP_88dcb01710,IN,1,12
IP_88f0ae4c49,IN,1,12
IP_8910c83258,IN,1,9
IP_8914fe1d68,IN,1,14
IP_893132f9a6,IN,1,12
IP_8938ed6cdc,IN,1,7
IP_894affc055,IN,1,8
IP_894c54b6b6,IN,1,13
IP_8950b5734b,IN,1,7
IP_895904b6d0,IN,1,14
IP_8962cfe658,IN,1,12
IP_8962fce7ba,IN,1,18
IP_89655a6b7a,IN,1,13
IP_896b547c8e,IN,1,9
IP_8973d35b98,IN,1,9
IP_89749e7a2e,IN,1,8
IP_8974cea589,IN,1,9
IP_897b281465,IN,1,13
IP_897d301fb3,IN,1,13
IP_897d5e7d86,IN,1,9
IP_898a6deb90,IN,1,12
IP_898a8a59fc,IN,1,7
IP_898ca1c8e8,IN,1,9
IP_899b03bff9,IN,1,20
IP_89b4073219,IN,1,9
IP_89b6dde39e,US,1,1
IP_89c009ef49,IN,1,15
IP_89c43f15d2,IN,1,12
IP_89c9168509,IN,1,16
IP_89d58060b7,IN,1,18
IP_89dcd04ce9,IN,1,8
IP_89ddafc71a,IN,1,7
IP_89e0cdb0f5,IN,1,10
IP_89e88d668a,IN,1,9
IP_89ec779f1b,IN,1,13
IP_89f796577b,IN,1,12
IP_89fc9ca72b,IN,1,4
IP_8a0e135ded,IN,1,19
IP_8a0ef997a2,IN,10,25
IP_8a1a30182c,IN,1,11
IP_8a1f255379,IN,1,17
IP_8a32400263,IN,1,7
IP_8a3fa6107e,IN,1,14
IP_8a45c88e24,IN,1,10
IP_8a4d921bcd,IN,1,11
IP_8a54abdb1a,SG,1,2
IP_8a561bdce6,IN,1,15
IP_8a6356bfab,IN,1,10
IP_8a657ed7db,IN,1,15
IP_8a66bd2ea3,IN,1,8
IP_8a6df4337c,IN,1,11
IP_8a6fe7d613,IN,1,8
IP_8a7b2d1e31,IN,1,6
IP_8a8271cf4e,IN,1,8
IP_8a85189dc9,IN,1,13
IP_8a86650caa,IN,1,15
IP_8a8b1de2f2,IN,1,9
IP_8a9283aea3,IN,1,8
IP_8a94509eaa,IN,1,18
IP_8a969ccff7,IN,1,10
IP_8aae8fc4f7,IN,1,11
IP_8ab7e4353a,IN,1,10
IP_8ac377b1c2,IN,1,8
IP_8ac428d16c,IN,1,3
IP_8ac51731d7,IN,1,16
IP_8ac6256b23,IN,1,8
IP_8ac8445b4c,IN,1,12
IP_8acd926631,IN,1,9
IP_8ad4c7a231,IN,1,14
IP_8adb3f44ef,IN,1,8
IP_8adf0ad923,IN,1,9
IP_8ae6f7f673,IN,1,12
IP_8af5877be4,IN,1,15
IP_8af8913a38,IN,1,15
IP_8b092d56d4,AE,1,1
IP_8b0c37a5a6,IN,1,11
IP_8b0f771479,IN,1,19
IP_8b1d333517,IN,1,12
IP_8b26e9d19d,IN,1,8
IP_8b2d9aef37,AE,1,1
IP_8b30094a74,IN,1,8
IP_8b37fc915c,IN,1,8
IP_8b3f79a73f,IN,1,11
IP_8b4200e513,IN,1,19
IP_8b5323aa00,IN,1,15
IP_8b538e078b,IN,1,9
IP_8b5ab80eec,IN,1,13
IP_8b5ac34c97,IN,1,16
IP_8b5f59271d,IN,1,13
IP_8b662e11e0,IN,1,10
IP_8b703269b1,IN,1,8
IP_8b918f0d78,IN,1,14
IP_8b956d850a,IN,1,10
IP_8bc749d0dc,IN,1,13
IP_8bcb404bbe,IN,1,12
IP_8bdf6301ed,IN,1,12
IP_8be105e86c,IN,1,10
IP_8be23b28ed,IN,1,15
IP_8be24104fb,IN,1,11
IP_8bea16b7a6,IN,1,6
IP_8beb5567ab,AE,1,3
IP_8bed8bb097,IN,8,20
IP_8bf2a4da39,IN,1,14
IP_8bf3e1c365,IN,1,10
IP_8bf41631d1,IN,1,10
IP_8c02e1f44e,IN,1,12
IP_8c1899c6c3,IN,1,9
IP_8c1b088a31,IN,1,24
IP_8c1c8130e9,IN,1,19
IP_8c3d9f5bd3,IN,1,8
IP_8c43e707e9,IN,1,19
IP_8c46549da1,IN,1,14
IP_8c5ba93755,IN,1,7
IP_8c667eb9e1,IN,1,19
IP_8c6899b2bf,IN,1,13
IP_8c6b33b06c,IN,1,17
IP_8c6d4e5201,IN,1,15
IP_8c772f8abb,IN,1,35
IP_8c79a4a8c6,IN,1,10
IP_8c7e92908b,IN,1,14
IP_8c8735aa50,IN,1,18
IP_8c8b1fb669,IN,1,14
IP_8c8e088adc,IN,1,12
IP_8c92fbefa5,IN,1,16
IP_8ca28d0055,AE,1,1
IP_8ca46f88d3,SG,1,2
IP_8ca88b8f9b,IN,1,7
IP_8caac86672,IN,1,13
IP_8cafa98cce,IN,1,16
IP_8cb2848d96,IN,1,10
IP_8cc3694053,IN,1,16
IP_8cd364be8d,IN,1,12
IP_8cda8da4c7,IN,1,12
IP_8cdb66e5c7,IN,1,14
IP_8ce5b0b73f,IN,1,15
IP_8cf123f91a,IN,1,8
IP_8cf16cb736,IN,1,10
IP_8d0003bcc6,IN,1,9
IP_8d13ba5ac3,IN,1,14
IP_8d15a0cc30,IN,1,13
IP_8d167a0003,IN,1,19
IP_8d1d71df27,IN,1,9
IP_8d272456d0,AE,1,1
IP_8d29de02f6,IN,1,13
IP_8d2b95c006,IN,1,12
IP_8d2f149ed4,IN,1,10
IP_8d41aa1e81,IN,1,17
IP_8d48a582a0,IN,1,12
IP_8d496d1db3,IN,1,13
IP_8d49a24394,IN,1,6
IP_8d5b726ec9,IN,1,16
IP_8d5e0403a8,IN,1,15
IP_8d666b40c6,IN,1,9
IP_8d6a7a0344,IN,1,14
IP_8d6fc96167,IN,1,10
IP_8d706269b8,IN,1,12
IP_8d723b5ef8,IN,1,10
IP_8d72cf2058,IN,1,8
IP_8d756db7db,IN,1,13
IP_8d7ed9509b,IN,1,17
IP_8d8e88f6dd,IN,1,12
IP_8d93410f4b,IN,1,11
IP_8d9421477a,IN,1,13
IP_8db0275299,IN,1,14
IP_8db20d3956,IN,7,12
IP_8dcb37b670,SG,1,1
IP_8dd7fa2287,SG,1,1
IP_8dddb7eebf,IN,1,11
IP_8de1d3d260,IN,1,10
IP_8e0de9c499,IN,1,14
IP_8e16a9899a,IN,1,14
IP_8e1ad93acc,IN,1,11
IP_8e1b21b195,IN,1,13
IP_8e1cd9cc1b,IN,1,16
IP_8e274a47c5,IN,1,14
IP_8e30601344,IN,1,8
IP_8e341f1076,IN,1,7
IP_8e55f376c1,IN,1,14
IP_8e588b33b7,IN,1,10
IP_8e5a9a6f29,IN,1,15
IP_8e5c5bbd38,IN,1,15
IP_8e5f99d91b,US,1,1
IP_8e71768e19,IN,1,15
IP_8e730e23f7,IN,1,15
IP_8e76e4562c,IN,1,9
IP_8e7e5d472a,IN,1,12
IP_8e85332b80,IN,1,14
IP_8e92dafec2,IN,1,14
IP_8e945b9f64,IN,1,8
IP_8ea605fbe2,IN,1,20
IP_8ea90a5166,US,1,2
IP_8eadb3e8bc,IN,1,11
IP_8eb43dd91d,IN,1,4
IP_8ec5a3c882,IN,1,8
IP_8ed62f32a1,IN,1,9
IP_8ee86a8dbf,IN,1,8
IP_8ee93a77d3,IN,1,8
IP_8ef154d99d,IN,1,13
IP_8eff08628d,IN,1,13
IP_8eff5fe60e,IN,1,14
IP_8f0ce002c2,IN,1,12
IP_8f0e30bb7d,IN,1,18
IP_8f1de1d05a,IN,1,12
IP_8f28fe8cb5,IN,1,16
IP_8f35d732b0,IN,1,11
IP_8f36f1377f,AE,1,1
IP_8f3ba180e6,IN,3,8
IP_8f3c554f52,IN,1,11
IP_8f46153cff,IN,1,12
IP_8f48cfd3fc,IN,1,10
IP_8f559259ef,IN,1,17
IP_8f6506950e,IN,1,15
IP_8f6541e28b,IN,1,9
IP_8f76ad417c,IN,1,10
IP_8f7d8780a3,IN,1,15
IP_8f8d871f9f,IN,1,15
IP_8f8fc73a5d,IN,1,10
IP_8f9753a562,IN,1,12
IP_8f9c791db8,IN,1,11
IP_8fa646a8e9,IN,1,8
IP_8fa88fa2ec,IN,1,15
IP_8faf867a83,IN,1,14
IP_8fb2cc0fcc,IN,1,14
IP_8fbb3b1ef7,IN,1,10
IP_8fce469ad9,IN,1,14
IP_8fd15e3475,IN,1,10
IP_8fde11460a,IN,1,19
IP_8fdeda6563,IN,1,15
IP_8ff96e5b4d,IN,1,10
IP_8ffae40c82,IN,1,13
IP_8ffbf55322,IN,1,9
IP_900e2513a5,IN,1,10
IP_9010a08309,IN,1,8
IP_9021b9b2eb,US,1,2
IP_9026909dc2,IN,1,11
IP_9027ad7538,IN,1,5
IP_902cb13d03,US,1,1
IP_902f2c94c0,IN,1,19
IP_9031980c4d,IN,1,10
IP_9033af1af7,IN,1,13
IP_903d32cba5,IN,1,12
IP_904544125b,IN,1,11
IP_9051311c63,IN,1,13
IP_90612a649d,IN,1,17
IP_9064607320,IN,1,11
IP_9092294faf,IN,1,20
IP_90957c5de0,IN,1,4
IP_909c59c455,IN,1,11
IP_90a295b8fc,IN,1,15
IP_90a9e92f91,IN,1,7
IP_90b3288c5f,IN,1,16
IP_90b42f32bb,IN,1,7
IP_90b51ca57d,IN,1,9
IP_90bedb97c9,IN,1,7
IP_90c64d35e2,IN,1,13
IP_90c6adc9fb,IN,1,13
IP_90cac02d3b,IN,1,12
IP_90d21babc4,IN,1,8
IP_90dbd476b6,IN,1,13
IP_90ec79ce49,IN,1,17
IP_90f7e1ee87,IN,1,12
IP_90f9e00208,IN,1,15
IP_90fd61dd6d,IN,1,9
IP_90fd69e369,IN,1,13
IP_911901f051,IN,1,7
IP_911d0fac31,IN,1,8
IP_91490e61a2,IN,1,13
IP_9159314bf8,IN,1,14
IP_9161fc054c,AE,1,1
IP_91655b596d,IN,1,11
IP_91701bd3ec,IN,1,14
IP_918875b75c,IN,1,17
IP_9195265636,IN,1,10
IP_919bf1bf1c,IN,1,9
IP_91a6ea81ee,IN,1,6
IP_91ab26ba3e,IN,1,6
IP_91ad00ceb6,IN,1,15
IP_91b14888b1,IN,1,13
IP_91b3aa2003,SG,1,2
IP_91b406db1f,IN,1,11
IP_91b6e8031b,IN,1,3
IP_91b9170427,IN,1,12
IP_91ba28cb9f,IN,1,14
IP_91c0363f73,IN,1,23
IP_91c238b2bf,IN,1,9
IP_91c5600cf0,IN,1,12
IP_91ca61c9a5,IN,1,10
IP_91d2fa60e3,IN,1,16
IP_91ea83ec3f,GB,1,3
IP_91eab66bad,IN,1,13
IP_91ec7db9ed,IN,1,8
IP_91efacd69c,IN,1,14
IP_91f38d231d,IN,1,15
IP_91f5593dfd,IN,1,18
IP_91ff4d7b29,IN,1,13
IP_92048f2a22,IN,1,13
IP_9211f58232,IN,1,17
IP_92133a9ad7,IN,1,14
IP_921557aede,IN,1,13
IP_92182f7b85,IN,1,13
IP_921dd4a5b5,IN,1,10
IP_922d7df2e6,IN,1,7
IP_9234d1d9d3,IN,1,14
IP_92355f9d63,IN,1,17
IP_9235f8209c,IN,1,14
IP_923aff6fda,IN,1,9
IP_923dfacca0,IN,1,8
IP_92403a4e53,IN,1,8
IP_9240420a1f,IN,1,16
IP_9247da54a1,IN,1,10
IP_92528b6c85,IN,1,15
IP_92597b80ab,IN,1,11
IP_925ff34e70,IN,1,11
IP_92665b960f,IN,1,13
IP_926fec2939,IN,1,12
IP_92700f18fc,GB,1,1
IP_9278b84a26,IN,1,13
IP_927b001af3,IN,1,11
IP_927ea8073c,IN,1,11
IP_928389659b,GB,1,2
IP_9285fbba20,IN,1,10
IP_928c0bd7f5,IN,1,7
IP_9296d023b4,IN,1,11
IP_92b24637e4,IN,1,13
IP_92b9271caf,IN,1,17
IP_92b9fa64a8,IN,1,8
IP_92c04e538f,IN,1,14
IP_92c87065d8,IN,1,14
IP_92e7663572,IN,1,13
IP_930159ac7b,IN,1,9
IP_930769104c,IN,1,15
IP_930c97d378,IN,1,8
IP_932b29866a,IN,1,17
IP_9330f5f38f,IN,1,6
IP_933412b8d9,IN,1,17
IP_9336f8a45c,IN,1,10
IP_933b922c4b,IN,1,12
IP_933e43ec6b,IN,1,14
IP_9347060082,IN,1,9
IP_934e9a6499,IN,1,6
IP_93511dc546,IN,1,12
IP_9368801ca8,IN,1,15
IP_936e647fff,IN,1,17
IP_936eb33e62,IN,1,17
IP_93727ce5e7,IN,1,19
IP_93730b3dd6,IN,1,10
IP_93755ca151,IN,1,9
IP_937efa023e,IN,1,20
IP_9387540e04,IN,1,11
IP_938760450e,IN,1,12
IP_93914a4c57,IN,1,16
IP_939451f9e4,IN,1,17
IP_939e2825a6,IN,1,11
IP_93b3e112d1,IN,1,14
IP_93c03b772a,IN,1,10
IP_93c1f05854,IN,1,9
IP_93c8972f30,IN,1,16
IP_93cbb4e7e5,IN,1,16
IP_93d305d63a,IN,1,11
IP_93dfe8b06a,IN,1,19
IP_93e445c7f6,IN,1,13
IP_93e4ef63d9,IN,1,12
IP_93e5888a0e,IN,1,8
